2.795046,1.014891,0.549549,5.614765,0.259874,0.056317,3.931139,1.342311,5.116605,0.989311,1.620155,1.884752,2.406366,5.565620,
2.766234,1.036141,0.530156,5.592910,0.278069,0.045768,3.912652,1.318936,5.088979,0.975691,1.614707,1.854724,2.436032,5.536290,
2.744019,1.052674,0.514621,5.575894,0.293902,0.037571,3.901575,1.298167,5.062156,0.968042,1.622311,1.825610,2.465520,5.509148,
2.727668,1.068952,0.499236,5.560275,0.306828,0.033797,3.889265,1.275869,5.034170,0.954134,1.629501,1.808287,2.491652,5.484232,
2.719063,1.083713,0.484924,5.547130,0.316568,0.036330,3.874492,1.251214,5.005427,0.938181,1.641265,1.793573,2.517396,5.459344,
2.711889,1.096599,0.471400,5.534697,0.324483,0.040830,3.861984,1.228376,4.976336,0.924088,1.657886,1.779674,2.542756,5.435927,
2.714226,1.108714,0.458362,5.524021,0.333805,0.047408,3.858865,1.213985,4.957183,0.906856,1.672155,1.771339,2.566558,5.414271,
2.722458,1.120372,0.445972,5.514840,0.340662,0.056787,3.852968,1.195717,4.934701,0.895315,1.691492,1.766823,2.590222,5.391366,
2.738377,1.131470,0.433008,5.504505,0.348871,0.063785,3.857783,1.181337,4.916634,0.887157,1.713724,1.771027,2.608262,5.368158,
2.734829,1.139354,0.419528,5.493887,0.359059,0.075328,3.871498,1.169557,4.897486,0.879678,1.738298,1.761851,2.629602,5.342924,
2.733491,1.152620,0.409555,5.485306,0.369141,0.092110,3.869235,1.151948,4.876319,0.866281,1.764643,1.750755,2.652549,5.317748,
2.735093,1.164522,0.399225,5.478160,0.377921,0.107921,3.864592,1.131495,4.852649,0.851766,1.791702,1.741098,2.675739,5.292970,
2.732790,1.175487,0.389067,5.470917,0.385985,0.125356,3.862020,1.113982,4.832675,0.839215,1.819761,1.734144,2.697160,5.267946,
2.730522,1.185525,0.379442,5.465071,0.392300,0.143110,3.862746,1.100841,4.817619,0.825080,1.848133,1.728717,2.717586,5.243878,
2.729620,1.194510,0.370978,5.460528,0.397381,0.160128,3.863106,1.085674,4.801083,0.810364,1.876794,1.725108,2.736500,5.220409,
2.728929,1.203732,0.364465,5.455692,0.402517,0.175813,3.866979,1.081063,4.793535,0.796283,1.906290,1.722516,2.754362,5.198120,
2.729454,1.212483,0.360001,5.451738,0.408643,0.189554,3.872998,1.081549,4.794658,0.780431,1.936313,1.719237,2.772693,5.175860,
2.729941,1.220375,0.356023,5.449932,0.413523,0.203274,3.880215,1.086375,4.795737,0.764992,1.966713,1.715864,2.790644,5.154028,
2.729041,1.227418,0.353340,5.449698,0.419288,0.215134,3.887089,1.087994,4.797851,0.748488,1.997212,1.710335,2.809479,5.132687,
2.727832,1.232387,0.351360,5.453356,0.420124,0.223876,3.893291,1.089974,4.800667,0.729925,2.027285,1.704146,2.828974,5.110550,
2.726073,1.237735,0.350542,5.455878,0.420609,0.233003,3.900220,1.091919,4.806137,0.710608,2.057452,1.700428,2.846443,5.089008,
2.724380,1.242608,0.350512,5.461198,0.416376,0.238663,3.908036,1.094246,4.811685,0.691332,2.087385,1.698206,2.861457,5.069514,
2.728686,1.249754,0.352826,5.467826,0.409546,0.243711,3.915871,1.094808,4.812835,0.668448,2.118816,1.695331,2.877518,5.050175,
