6.085682,0.034015,2.021049,5.194262,4.098587,5.941743,1.061104,4.441765,3.557837,5.494047,4.148380,5.071164,6.295245,5.632933,3.159981,4.982272,4.512941,5.409983,0.175253,1.495925,1.011927,5.251441,
6.085990,0.038143,2.017623,5.198887,4.102101,5.954435,1.046850,4.435470,3.579829,5.521958,4.123181,5.043829,6.321391,5.615420,3.184343,5.011391,4.486174,5.381285,0.146512,1.482861,1.004660,5.229837,
6.085586,0.044231,2.015845,5.205604,4.102299,5.959390,1.036361,4.427260,3.593069,5.540490,4.105644,5.023489,6.336747,5.615431,3.195666,5.031983,4.478482,5.354955,0.120164,1.467540,1.000618,5.212195,
6.086573,0.048591,2.011382,5.217018,4.095243,5.952948,1.027565,4.412447,3.611374,5.562738,4.084149,5.000448,6.357184,5.600305,3.214620,5.054806,4.460056,5.327364,0.092426,1.468734,1.000362,5.192974,
6.089047,0.051333,2.012323,5.214898,4.097279,5.938088,1.019175,4.419292,3.632953,5.587486,4.060072,4.976811,6.380666,5.580061,3.237151,5.079526,4.437589,5.298878,0.064032,1.482016,1.006369,5.173560,
6.091769,0.055413,2.014645,5.218152,4.093292,5.932672,1.024614,4.432984,3.641120,5.603644,4.044673,4.965191,6.399259,5.563113,3.260768,5.104263,4.415380,5.270928,0.035170,1.495473,1.011631,5.154795,
6.101693,0.046521,2.025520,5.220532,4.080459,5.942875,1.039852,4.451732,3.657638,5.624162,4.024645,4.947117,6.420184,5.542274,3.285663,5.130475,4.394074,5.244827,0.005837,1.511296,1.000902,5.134652,
6.105022,0.053737,2.041347,5.230932,4.077578,5.935619,1.058722,4.469363,3.650542,5.622717,4.024638,4.949178,6.420745,5.518826,3.294655,5.131318,4.395544,5.219549,-0.023843,1.523457,1.000560,5.118225,
6.110275,0.067289,2.059628,5.247175,4.064390,5.929244,1.078333,4.467244,3.640581,5.626880,4.018075,4.960041,6.412470,5.497263,3.311303,5.128714,4.406300,5.194127,-0.053757,1.533136,0.991507,5.099519,
6.114316,0.082456,2.080166,5.261192,4.063894,5.915854,1.097381,4.462866,3.632578,5.634554,4.002838,4.967011,6.407110,5.473409,3.331982,5.127016,4.423486,5.167576,-0.084057,1.549909,0.975958,5.079792,
6.122461,0.094189,2.098025,5.265342,4.067025,5.916122,1.118147,4.463668,3.632247,5.649136,3.983425,4.961801,6.412386,5.448554,3.354695,5.139715,4.416286,5.145705,-0.109220,1.569135,0.955922,5.057338,
6.136640,0.094167,2.110247,5.255372,4.078148,5.923979,1.138164,4.476254,3.625085,5.655039,3.976190,4.959914,6.419022,5.428773,3.374177,5.149825,4.410374,5.123067,-0.135442,1.586869,0.932867,5.035512,
6.151795,0.098553,2.126995,5.253358,4.083473,5.928834,1.161185,4.480859,3.609639,5.645295,3.981993,4.968523,6.413699,5.423507,3.380717,5.150630,4.413036,5.099322,-0.162448,1.593972,0.908355,5.015810,
6.162772,0.109552,2.146613,5.260664,4.078299,5.928305,1.185745,4.486761,3.596581,5.637995,3.984382,4.981121,6.409754,5.418296,3.387588,5.151250,4.417537,5.075273,-0.189764,1.599410,0.882000,4.996403,
6.179413,0.107184,2.155323,5.252386,4.085805,5.941302,1.210585,4.490262,3.581533,5.625424,3.994656,4.994273,6.406772,5.417014,3.391024,5.148995,4.425733,5.051883,-0.216848,1.603266,0.854810,4.980176,
6.185525,0.113853,2.169093,5.253134,4.085938,5.941168,1.232623,4.481377,3.565117,5.612244,4.007033,5.009651,6.399750,5.406969,3.395784,5.149733,4.438655,5.026420,-0.245233,1.604078,0.827018,4.965090,
6.187819,0.125837,2.186995,5.260725,4.079037,5.934310,1.257017,4.464752,3.566269,5.600233,4.014954,5.027282,6.397137,5.393414,3.406198,5.159860,4.438943,4.999038,-0.274890,1.611485,0.797883,4.947801,
6.190669,0.135686,2.202379,5.262039,4.079723,5.935705,1.281489,4.451014,3.567237,5.584133,4.019407,5.045358,6.400501,5.385197,3.420318,5.167593,4.445255,4.970827,-0.305121,1.614724,0.767544,4.937677,
6.189469,0.146730,2.217245,5.264227,4.080320,5.936586,1.304714,4.435729,3.567640,5.570419,4.023613,5.060207,6.407988,5.374892,3.436395,5.178825,4.447258,4.943040,-0.335291,1.621835,0.736144,4.923840,
6.184513,0.159250,2.233300,5.267523,4.079811,5.936200,1.325459,4.419276,3.569332,5.560818,4.024322,5.073438,6.417164,5.361531,3.452323,5.190844,4.448824,4.917224,-0.363986,1.629360,0.704221,4.914424,
6.180968,0.169640,2.246700,5.267827,4.082624,5.940422,1.343755,4.405488,3.569054,5.547446,4.030799,5.086632,6.426157,5.353008,3.463134,5.198190,4.455198,4.894228,-0.390913,1.634810,0.671892,4.903079,
6.175495,0.180426,2.259418,5.268950,4.084355,5.944409,1.356523,4.390938,3.572408,5.538693,4.033319,5.097118,6.439568,5.352695,3.472292,5.202335,4.463294,4.884177,-0.411917,1.638331,0.638674,4.889124,
6.167321,0.192220,2.272740,5.269710,4.087255,5.946487,1.365852,4.372555,3.580934,5.534880,4.031704,5.106862,6.447474,5.343465,3.477880,5.209686,4.475215,4.870346,-0.434781,1.640558,0.604652,4.873230,
6.159207,0.202688,2.284413,5.270570,4.090281,5.948077,1.371461,4.351636,3.587652,5.532239,4.031622,5.116737,6.455803,5.339590,3.480130,5.213167,4.492239,4.861312,-0.454144,1.641029,0.571828,4.866654,
6.150808,0.213169,2.294045,5.272365,4.094122,5.945908,1.371167,4.328834,3.589404,5.533098,4.029360,5.126264,6.464559,5.337817,3.481879,5.216156,4.512366,4.847760,-0.474993,1.639427,0.538645,4.868294,
6.141909,0.222526,2.302128,5.275095,4.096477,5.940789,1.372352,4.302644,3.602573,5.543061,4.025570,5.142690,6.480584,5.340973,3.488468,5.227516,4.518917,4.844964,-0.490881,1.641947,0.506059,4.876930,
6.132013,0.231886,2.310109,5.277365,4.098599,5.935863,1.371512,4.278984,3.614377,5.551600,4.022015,5.158238,6.494924,5.344905,3.492769,5.235676,4.529140,4.847730,-0.499896,1.638160,0.473933,4.884230,
6.121395,0.241055,2.316356,5.279991,4.100664,5.929310,1.366156,4.258703,3.624613,5.561072,4.020603,5.175281,6.505739,5.345726,3.494064,5.243236,4.541986,4.848390,-0.508430,1.632427,0.441528,4.891131,
6.111365,0.249827,2.321764,5.281316,4.103508,5.924915,1.360986,4.238163,3.636373,5.571354,4.015886,5.192723,6.515807,5.344117,3.497826,5.253997,4.551015,4.846031,-0.519469,1.631285,0.411751,4.898731,
6.100768,0.258532,2.326516,5.283278,4.105759,5.918535,1.353010,4.214233,3.649369,5.584569,4.010724,5.205884,6.523598,5.339135,3.500551,5.265794,4.559292,4.842321,-0.531120,1.628928,0.381979,4.905171,
6.087968,0.268373,2.330787,5.285998,4.108074,5.910794,1.344028,4.188155,3.664677,5.600509,4.004519,5.217601,6.530349,5.330241,3.504104,5.279360,4.564765,4.834082,-0.545443,1.626999,0.356746,4.912246,
6.079382,0.276532,2.333139,5.289564,4.109910,5.900597,1.330470,4.163791,3.677374,5.617019,4.008653,5.231953,6.537965,5.325793,3.505882,5.290283,4.571522,4.827511,-0.557392,1.622295,0.330370,4.916827,
6.069335,0.284859,2.334522,5.293522,4.111097,5.888670,1.314355,4.140348,3.689716,5.634223,4.010920,5.246283,6.545990,5.324495,3.509502,5.300967,4.575375,4.820899,-0.568878,1.616539,0.304076,4.920392,
6.059837,0.293277,2.334657,5.297391,4.111450,5.878412,1.297756,4.117752,3.701343,5.649328,4.012420,5.257950,6.554006,5.325792,3.512109,5.307260,4.579295,4.817203,-0.576429,1.611319,0.278266,4.923245,
6.051277,0.301474,2.333454,5.301205,4.112216,5.868415,1.281289,4.097250,3.712452,5.664148,4.014209,5.269196,6.560941,5.325135,3.514895,5.313083,4.580035,4.812562,-0.583675,1.608017,0.252886,4.923918,
6.043459,0.309108,2.332390,5.303993,4.114556,5.858094,1.263249,4.080645,3.721092,5.680209,4.023756,5.275582,6.565533,5.320538,3.518296,5.317873,4.579075,4.806831,-0.590824,1.605110,0.231295,4.924825,
6.033754,0.315894,2.330598,5.310299,4.115932,5.844241,1.241830,4.063381,3.728144,5.696198,4.037541,5.281272,6.566957,5.311693,3.521492,5.325035,4.577348,4.797205,-0.600422,1.603412,0.209543,4.922200,
6.024741,0.322868,2.328576,5.314063,4.118533,5.834580,1.222680,4.049568,3.735380,5.707287,4.048764,5.288440,6.570441,5.308619,3.524224,5.325432,4.576041,4.793611,-0.604898,1.603839,0.191232,4.914785,
6.018728,0.328848,2.326503,5.318866,4.120288,5.823353,1.203482,4.036598,3.742651,5.720664,4.060746,5.291377,6.571378,5.299718,3.529891,5.332366,4.569081,4.784821,-0.613904,1.609840,0.174397,4.907658,
6.012750,0.334407,2.323550,5.322472,4.123608,5.813997,1.185113,4.024806,3.748947,5.730943,4.072461,5.296498,6.574294,5.294674,3.534150,5.335627,4.563441,4.773489,-0.625123,1.612525,0.157928,4.904684,
6.002255,0.341606,2.317150,5.330450,4.123993,5.799099,1.161720,4.009298,3.755447,5.745166,4.085237,5.296939,6.576008,5.282707,3.542291,5.346239,4.553657,4.753077,-0.644643,1.616004,0.140973,4.901377,
5.992930,0.348471,2.309097,5.339185,4.124683,5.783787,1.138798,3.998495,3.759098,5.754942,4.096682,5.299360,6.575434,5.270985,3.549489,5.353403,4.546350,4.737239,-0.659288,1.622145,0.126200,4.893978,
5.984924,0.354574,2.302187,5.347020,4.126814,5.768227,1.115907,3.984143,3.756643,5.771394,4.115223,5.302524,6.569137,5.269769,3.563953,5.346578,4.538318,4.741921,-0.653631,1.624387,0.110821,4.876879,
5.973903,0.359588,2.293744,5.355158,4.127920,5.750949,1.090941,3.969411,3.754734,5.787606,4.132670,5.304857,6.561691,5.266009,3.578229,5.341838,4.529801,4.745520,-0.648930,1.625800,0.094138,4.862256,
5.957739,0.368141,2.283099,5.365371,4.126157,5.731601,1.063076,3.952225,3.754334,5.804506,4.150734,5.304585,6.554322,5.258166,3.591018,5.340184,4.519796,4.748041,-0.644912,1.627169,0.082350,4.848077,
5.937272,0.381028,2.272484,5.378640,4.120873,5.710313,1.034385,3.933030,3.756509,5.823769,4.169449,5.301972,6.548315,5.241104,3.604537,5.343606,4.502924,4.742734,-0.648253,1.624936,0.076380,4.834303,
