0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000001,0.000001,0.000047,0.000020,-0.000797,0.000649,0.000327,0.000921,-0.000513,-0.001752,-0.001975,0.004606,0.011247,-0.001133,-0.010420,0.009250,-0.001718,
0.000000,0.000001,0.000001,-0.000003,-0.000001,-0.000003,0.000001,0.000175,-0.000010,-0.001569,0.001416,0.000885,0.001153,-0.002593,-0.002418,-0.000523,0.001671,0.009890,-0.000941,-0.007727,0.015911,0.010605,
-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000062,0.000026,-0.000370,0.000476,0.000286,0.000240,-0.001709,-0.001468,0.000534,-0.001030,0.004979,-0.003769,-0.005591,-0.001645,0.001845,
0.000006,-0.000001,0.000004,0.000016,-0.000003,-0.000022,-0.000032,-0.000684,-0.000260,0.001828,-0.000254,-0.000335,0.000417,-0.003206,0.003404,-0.000078,-0.001866,-0.009477,-0.012434,0.086055,-0.042277,0.028137,
-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000001,-0.000023,0.000007,0.000146,-0.000272,-0.000102,0.000534,0.000223,-0.001772,-0.000279,0.001451,0.003872,-0.002771,0.008748,0.005690,0.011750,
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000001,-0.000040,0.000049,-0.000137,0.000209,-0.000049,0.000379,-0.000124,-0.001032,0.000096,0.000623,0.000904,-0.002509,0.017478,0.009545,0.010160,
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000017,-0.000017,-0.000125,0.000163,0.000118,-0.000071,-0.000360,-0.000031,0.001684,-0.002440,0.002882,-0.001729,0.025335,-0.009997,-0.001385,
0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000001,0.000002,-0.000012,-0.000238,0.000234,0.000066,0.000289,-0.000668,-0.001372,0.001120,-0.000361,0.002156,-0.003394,0.006511,0.000807,0.004115,
0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000018,-0.000005,-0.000276,0.000402,0.000182,-0.000004,-0.000812,-0.000230,0.002643,-0.003712,0.002662,0.000864,-0.012004,0.010829,0.005680,
0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000053,0.000006,0.000072,-0.000244,-0.000153,0.000149,0.000446,-0.000308,-0.001347,0.002746,0.001684,-0.003406,0.006960,-0.006339,-0.001604,
0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000099,0.000071,-0.000264,0.000085,-0.000066,0.000568,-0.000438,-0.002717,0.000069,-0.000521,0.001694,0.001499,-0.021424,0.019983,0.007169,
0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000021,0.000031,-0.000712,0.000242,0.000218,-0.000211,-0.000627,-0.006685,0.006220,-0.008682,0.007721,-0.000728,-0.031757,0.029238,0.006995,
-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000149,0.000087,-0.000390,0.000109,0.000545,0.000140,0.000306,-0.004514,0.003283,-0.001347,0.008586,-0.003227,0.004327,0.019826,0.008351,
-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000039,0.000090,0.000534,-0.000405,-0.000459,0.001029,-0.000474,-0.000511,0.000313,-0.000209,0.002162,-0.003326,0.009262,0.008359,0.013103,
0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000001,-0.000054,0.000043,-0.000003,0.000029,0.000085,-0.000006,0.000098,-0.001475,-0.002060,0.004706,-0.000154,-0.000210,-0.006535,0.010273,0.009108,
-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000001,0.000049,-0.000013,0.000409,-0.000254,-0.000154,0.000163,0.000012,-0.000485,-0.000986,0.001592,0.002506,-0.003279,0.006933,0.000394,0.008731,
-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000001,-0.000000,0.000034,-0.000003,0.001338,-0.001235,-0.001091,0.000547,-0.002017,-0.000222,0.003775,-0.004896,0.004635,-0.006009,0.016531,-0.008193,0.002029,
-0.000000,0.000000,0.000000,-0.000001,-0.000000,-0.000000,0.000002,0.000036,0.000035,0.000557,0.000194,-0.000264,0.000776,0.001834,-0.001170,0.002287,-0.002443,0.000204,0.002748,0.052770,0.015661,0.001399,
-0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000000,-0.000000,0.000057,0.000004,-0.000148,0.000481,0.000039,0.000381,-0.001985,-0.000439,-0.001248,0.003308,0.005111,-0.002275,-0.003407,0.024399,0.010393,
0.000001,-0.000002,-0.000002,0.000005,0.000002,-0.000002,-0.000003,-0.000280,0.000144,-0.000218,-0.000436,0.000144,-0.000527,-0.001774,0.002818,0.003841,-0.004623,-0.006113,-0.008376,0.031468,-0.017054,-0.001782,
0.000000,-0.000000,-0.000000,0.000001,-0.000000,-0.000001,0.000001,-0.000041,0.000013,0.000179,-0.000163,-0.000183,-0.000520,0.001905,-0.002066,-0.002757,0.004227,0.000037,-0.002896,0.018625,0.014841,0.002211,
0.000000,-0.000000,0.000000,0.000001,0.000001,-0.000001,0.000001,-0.000019,0.000008,0.000049,-0.000031,0.000585,-0.000714,0.000296,-0.000762,-0.001863,0.000417,-0.001361,-0.003361,0.006164,0.009087,0.007597,
-0.000000,0.000000,-0.000000,-0.000001,-0.000000,-0.000000,0.000002,-0.000003,0.000026,0.000273,-0.000405,-0.000199,0.000066,-0.001475,0.001333,0.001652,-0.000848,0.000245,0.005260,-0.002063,0.010572,0.017768,
0.000000,-0.000000,-0.000000,0.000001,0.000002,0.000003,-0.000001,0.000064,-0.000030,0.000765,-0.000570,-0.000952,0.001221,-0.000749,0.000041,-0.000816,-0.000308,-0.004069,0.000921,0.016798,0.011307,0.004420,
