4.152697,6.237395,3.641687,4.000206,2.655080,5.462543,2.495025,5.355299,2.466403,1.595170,0.512863,0.401250,2.610635,4.584957,
4.172808,6.208879,3.663581,3.976815,2.683334,5.432587,2.480822,5.353799,2.439163,1.619308,0.483306,0.373181,2.638985,4.556868,
4.183383,6.183540,3.679658,3.986491,2.710660,5.410687,2.468877,5.346456,2.449053,1.636593,0.454534,0.354328,2.662956,4.544074,
4.179314,6.160778,3.663954,3.972145,2.728570,5.425665,2.449019,5.328988,2.455276,1.658103,0.425293,0.350890,2.688232,4.523793,
4.183193,6.141221,3.650076,3.960872,2.748919,5.435207,2.435165,5.318411,2.458417,1.675934,0.398150,0.348958,2.713180,4.505703,
4.188982,6.118760,3.637948,3.952312,2.769482,5.444189,2.424040,5.313043,2.461460,1.695080,0.372046,0.349008,2.737451,4.491846,
4.199116,6.096951,3.625707,3.945355,2.774446,5.448895,2.420775,5.316982,2.456545,1.706873,0.348292,0.352562,2.762022,4.487374,
4.210676,6.073414,3.613509,3.940748,2.782307,5.451487,2.420874,5.326160,2.447537,1.717899,0.323599,0.357773,2.785522,4.486719,
4.221661,6.048114,3.603755,3.937902,2.793749,5.453569,2.421609,5.334626,2.436952,1.730761,0.299615,0.364527,2.809996,4.482633,
4.232695,6.022464,3.595420,3.936027,2.802803,5.454209,2.425546,5.346492,2.421166,1.743289,0.276694,0.369425,2.832776,4.477551,
4.243942,5.996928,3.588685,3.935669,2.813921,5.453955,2.432998,5.361503,2.404058,1.755891,0.255320,0.373287,2.854829,4.471416,
4.257939,5.969935,3.583123,3.936501,2.820881,5.452246,2.445395,5.380970,2.384256,1.765019,0.234032,0.379178,2.874608,4.468196,
4.275213,5.943017,3.582948,3.938626,2.830447,5.450508,2.458507,5.402351,2.365680,1.776367,0.213494,0.384690,2.893440,4.466686,
4.288211,5.916458,3.582266,3.940398,2.840231,5.450565,2.472406,5.421827,2.349696,1.787190,0.193479,0.391330,2.911686,4.466242,
4.304751,5.891839,3.580626,3.941142,2.851954,5.450954,2.487145,5.443313,2.329929,1.800167,0.172488,0.397618,2.930156,4.467399,
4.320936,5.868703,3.577480,3.939253,2.863029,5.451548,2.501990,5.465121,2.308309,1.813750,0.152336,0.403823,2.948472,4.467466,
4.338851,5.851277,3.575166,3.939805,2.872681,5.453599,2.517323,5.483544,2.301954,1.824038,0.134833,0.408319,2.966353,4.466996,
