1.3072,0.9446,0.6407,1.7443,6.1419,1.4761,0.7105,0.5059,0.5497,0.3458,1.5816,
1.3068,0.9446,0.6408,1.7438,6.0363,1.5147,0.7098,0.5055,0.5492,0.3555,1.5810,
1.3065,0.9447,0.6400,1.7439,5.9738,1.5389,0.7099,0.5052,0.5488,0.3586,1.5809,
1.3064,0.9451,0.6396,1.7442,5.8811,1.5754,0.7099,0.5052,0.5480,0.3612,1.5823,
1.3066,0.9439,0.6405,1.7437,5.8716,1.5803,0.7098,0.5054,0.5488,0.3508,1.5822,
1.3062,0.9439,0.6404,1.7444,5.8488,1.5909,0.7092,0.5046,0.5481,0.3447,1.5806,
1.3047,0.9447,0.6413,1.7443,5.8456,1.5928,0.7092,0.5041,0.5474,0.3388,1.5821,
1.3041,0.9451,0.6420,1.7435,5.8328,1.5996,0.7098,0.5034,0.5477,0.3325,1.5827,
1.3039,0.9444,0.6423,1.7430,5.8345,1.6023,0.7102,0.5032,0.5470,0.3138,1.5832,
1.3034,0.9432,0.6426,1.7437,5.8406,1.6009,0.7111,0.5039,0.5468,0.3078,1.5832,
1.3033,0.9432,0.6429,1.7440,5.8260,1.6054,0.7112,0.5034,0.5466,0.3101,1.5831,
1.3033,0.9427,0.6427,1.7442,5.8341,1.6045,0.7115,0.5040,0.5470,0.3023,1.5836,
1.3042,0.9426,0.6432,1.7449,5.8074,1.6120,0.7101,0.5040,0.5467,0.3108,1.5833,
1.3043,0.9436,0.6425,1.7452,5.8302,1.6054,0.7093,0.5042,0.5468,0.3015,1.5817,
1.3037,0.9441,0.6422,1.7458,5.8694,1.5953,0.7087,0.5043,0.5465,0.2786,1.5816,
1.3039,0.9441,0.6417,1.7453,5.8825,1.5930,0.7086,0.5043,0.5470,0.2653,1.5812,
1.3043,0.9441,0.6417,1.7454,5.8703,1.5972,0.7076,0.5042,0.5461,0.2592,1.5828,
1.3045,0.9444,0.6418,1.7460,5.8415,1.6064,0.7077,0.5027,0.5465,0.2619,1.5836,
1.3044,0.9442,0.6408,1.7470,5.8229,1.6109,0.7087,0.5029,0.5468,0.2673,1.5830,
1.3046,0.9442,0.6407,1.7474,5.7828,1.6224,0.7082,0.5021,0.5481,0.2741,1.5840,
