0.000000,0.000053,0.000000,-0.000001,-0.000013,-0.000008,-0.000016,0.000019,-0.000095,0.000030,-0.000069,-0.000000,0.000067,-0.000099,0.000000,0.000567,0.000128,-0.000682,-0.000023,0.000076,0.000000,0.000023,0.000060,0.000000,-0.000003,0.000012,0.000000,-0.000021,0.000576,-0.000082,-0.000104,-0.000405,0.000146,-0.000107,-0.000517,0.000000,0.000003,0.000001,0.000000,-0.000087,0.000026,0.000013,-0.000532,0.000004,-0.000603,0.000085,0.000067,0.000000,-0.000083,-0.000337,0.000139,0.000253,-0.000386,0.000000,0.000002,-0.000021,0.000000,-0.000620,0.000046,-0.000337,-0.000088,0.000059,-0.000000,-0.000417,-0.000448,-0.000000,0.000000,0.000000,0.000000,
0.000001,-0.000017,-0.000000,0.000000,0.000025,0.000016,0.000029,0.000028,-0.000107,0.000016,-0.000037,0.000000,-0.000000,0.000520,-0.000000,0.000750,0.000137,-0.001050,0.000069,0.000457,0.000212,0.000019,0.000107,-0.000000,-0.000015,-0.000173,-0.000000,-0.000002,-0.000323,0.000046,-0.000218,-0.000080,-0.000059,-0.000010,-0.000655,-0.000000,-0.000011,0.000001,0.000000,-0.000158,0.000072,0.000030,-0.000295,0.000060,-0.000424,-0.000018,-0.000271,-0.000000,0.000047,0.000203,-0.000066,0.000006,-0.000190,0.000000,-0.000037,0.000075,-0.000000,-0.000252,-0.000024,-0.000271,0.000128,-0.000155,0.000000,0.000481,0.000436,0.000000,-0.000000,-0.000000,-0.000000,
-0.000004,0.000013,0.000000,-0.000000,0.000053,0.000025,0.000007,0.000001,-0.000134,0.000065,0.000033,-0.000000,0.000215,0.000998,-0.000000,0.002154,-0.000512,0.000062,-0.000038,-0.000668,-0.000054,0.000063,0.000278,-0.000000,0.000027,-0.000615,0.000000,0.000060,-0.001350,0.000068,-0.001011,0.000211,0.001041,0.001064,-0.001025,-0.000000,0.000113,-0.000064,0.000000,-0.000069,0.000043,0.000022,0.001527,-0.000028,0.000883,0.000538,0.000333,0.000000,0.000124,0.000931,-0.000298,-0.001117,-0.001405,0.000000,0.000040,-0.000077,0.000000,0.000433,-0.000113,-0.000711,0.000699,-0.000924,0.000000,0.001949,0.001577,-0.000000,0.000000,0.000000,-0.000000,
-0.000002,-0.000065,-0.000000,-0.000000,0.000003,0.000001,0.000000,0.000010,-0.000041,0.000013,-0.000016,-0.000000,0.000178,-0.000287,0.000000,-0.000069,0.000269,0.000286,0.000028,0.000181,0.000072,0.000018,0.000056,-0.000000,0.000001,-0.000165,-0.000000,0.000011,0.000489,-0.000060,-0.000225,-0.000525,0.000503,0.000285,-0.000053,-0.000000,0.000018,-0.000009,-0.000000,-0.000016,0.000017,0.000005,-0.000006,-0.000143,-0.000168,0.000139,0.000162,-0.000000,-0.000070,-0.000257,0.000114,0.000327,-0.000651,0.000000,0.000006,-0.000003,-0.000000,0.000423,0.000050,0.000231,0.000039,-0.000282,0.000000,-0.000402,-0.000423,0.000000,-0.000000,-0.000000,-0.000000,
0.000001,0.000012,-0.000000,-0.000000,-0.000000,-0.000001,-0.000008,-0.000007,0.000009,-0.000011,-0.000009,-0.000000,0.000063,-0.000195,0.000000,0.000094,0.000388,-0.000178,-0.000019,-0.000421,-0.000125,-0.000008,-0.000048,0.000000,-0.000003,-0.000012,-0.000000,0.000012,0.001897,-0.000201,0.000115,-0.000340,0.000180,-0.000049,-0.000222,0.000000,0.000019,-0.000010,0.000000,0.000009,-0.000014,-0.000007,-0.000483,0.000005,-0.000607,0.000188,0.000465,-0.000000,-0.000194,-0.001181,0.000437,0.000476,-0.000071,-0.000000,0.000038,-0.000096,-0.000000,-0.000281,0.000028,-0.000171,-0.000037,-0.000124,-0.000000,-0.000613,-0.000555,0.000000,-0.000000,0.000000,-0.000000,
-0.000003,-0.000029,-0.000000,0.000001,-0.000014,-0.000008,-0.000009,-0.000000,-0.000047,0.000029,0.000077,-0.000000,0.000215,-0.000360,0.000000,-0.000172,-0.000660,-0.000539,0.000016,0.000130,0.000055,0.000021,0.000080,0.000000,-0.000012,-0.000210,0.000000,0.000024,0.000744,-0.000131,0.000163,0.000011,0.000150,0.000090,-0.000591,0.000000,-0.000019,0.000012,-0.000000,-0.000061,0.000004,0.000017,0.000024,0.000040,0.000484,0.000126,0.000129,-0.000000,-0.000128,-0.000360,0.000156,0.000477,0.000306,0.000000,-0.000041,0.000071,-0.000000,-0.000164,0.000035,0.000285,-0.000114,-0.000108,-0.000000,-0.000253,-0.000372,-0.000000,0.000000,0.000000,0.000000,
0.000002,0.000062,0.000000,-0.000001,0.000003,0.000003,0.000011,0.000003,0.000019,-0.000011,-0.000041,0.000000,0.000035,0.000194,0.000000,0.000251,-0.000010,-0.000338,0.000001,0.000121,0.000037,0.000011,0.000055,-0.000000,-0.000017,-0.000198,0.000000,0.000046,0.001200,-0.000144,-0.000351,-0.001069,0.000228,-0.000058,-0.000465,0.000000,-0.000004,0.000002,-0.000000,0.000008,0.000006,-0.000001,-0.000164,0.000037,-0.000158,0.000067,0.000033,0.000000,-0.000116,-0.000739,0.000260,0.000586,-0.000957,0.000000,0.000010,-0.000014,0.000000,-0.000200,-0.000016,-0.000114,0.000094,-0.000210,0.000000,0.000733,0.000629,0.000000,0.000000,0.000000,-0.000000,
-0.000003,-0.000048,-0.000000,-0.000002,-0.000007,-0.000003,-0.000086,-0.000036,-0.000042,0.000040,-0.000020,-0.000000,0.000184,-0.001243,0.000000,-0.000045,0.000837,0.000848,-0.000009,-0.000833,-0.000226,-0.000027,-0.000147,-0.000000,-0.000026,-0.000182,0.000000,-0.000040,0.002475,-0.000170,0.000359,-0.000442,-0.000075,-0.000230,-0.000323,0.000000,-0.000027,0.000018,-0.000000,-0.000022,-0.000082,-0.000008,-0.000158,-0.000190,-0.000677,0.000248,0.000841,-0.000000,-0.000171,-0.001529,0.000574,0.000895,0.000315,-0.000000,-0.000011,-0.000068,-0.000000,0.000021,0.000060,-0.000244,-0.000233,0.000312,-0.000000,0.000324,0.000336,0.000000,-0.000000,-0.000000,-0.000000,
0.000000,0.000040,0.000000,0.000001,0.000003,0.000004,0.000026,0.000019,-0.000019,-0.000002,-0.000037,-0.000000,-0.000264,0.001367,-0.000000,0.000136,-0.000158,-0.000216,0.000049,0.000442,0.000157,0.000015,0.000069,-0.000000,-0.000021,-0.000169,-0.000000,0.000034,-0.001083,0.000056,0.000914,0.000643,0.000045,-0.000338,-0.001542,-0.000000,-0.000038,0.000020,-0.000000,-0.000033,0.000036,0.000008,-0.000282,-0.000057,-0.000154,-0.000044,-0.000243,0.000000,0.000074,0.000629,-0.000249,0.000557,0.001429,-0.000000,-0.000011,0.000049,0.000000,-0.000074,-0.000016,0.000153,-0.000023,0.000006,-0.000000,-0.000735,-0.000621,-0.000000,0.000000,0.000000,-0.000000,
0.000000,0.000092,-0.000000,0.000001,-0.000021,-0.000012,0.000010,0.000010,-0.000003,0.000000,-0.000093,-0.000000,-0.000057,-0.000164,-0.000000,-0.000050,-0.000626,0.000510,-0.000027,-0.000399,-0.000127,-0.000016,-0.000096,0.000000,-0.000013,-0.000083,0.000000,-0.000034,-0.000083,0.000011,0.000417,-0.000371,0.000047,-0.000163,0.000025,-0.000000,-0.000032,0.000021,-0.000000,-0.000028,0.000015,0.000009,0.000301,-0.000155,0.000548,0.000003,0.000171,-0.000000,0.000007,0.000042,-0.000016,0.000729,0.000315,-0.000000,-0.000021,0.000056,0.000000,0.000567,0.000045,0.000601,-0.000078,0.000088,0.000000,-0.000059,-0.000048,-0.000000,-0.000000,-0.000000,-0.000000,
0.000000,-0.000043,0.000000,-0.000001,-0.000008,-0.000004,0.000019,0.000027,-0.000004,-0.000014,-0.000086,0.000000,-0.000214,0.000980,0.000000,-0.000368,0.000412,0.000821,0.000044,0.000028,0.000069,-0.000003,-0.000016,-0.000000,-0.000016,-0.000142,0.000000,-0.000006,0.000255,-0.000032,0.001075,0.000912,-0.000136,-0.000164,-0.000107,-0.000000,-0.000005,0.000006,0.000000,0.000008,0.000034,-0.000005,-0.000552,-0.000135,-0.000659,0.000063,0.000025,0.000000,-0.000012,-0.000184,0.000047,0.000452,0.001778,-0.000000,-0.000007,0.000055,-0.000000,-0.000529,-0.000084,-0.000236,0.000084,-0.000039,-0.000000,-0.000020,0.000036,-0.000000,-0.000000,0.000000,-0.000000,
-0.000000,-0.000066,0.000000,-0.000000,-0.000007,-0.000003,0.000017,0.000014,-0.000017,-0.000003,-0.000049,-0.000000,0.000038,-0.000308,0.000000,-0.000236,-0.000004,0.000327,0.000011,-0.000462,-0.000112,-0.000006,-0.000051,-0.000000,-0.000011,-0.000131,0.000000,0.000001,0.000328,-0.000013,0.000503,0.000117,0.000040,-0.000032,0.000147,0.000000,-0.000016,0.000012,-0.000000,-0.000059,0.000025,0.000010,0.000144,0.000018,0.000148,0.000151,0.000538,-0.000000,0.000008,-0.000222,0.000083,0.000463,0.000689,-0.000000,-0.000007,0.000019,0.000000,0.000156,-0.000002,0.000054,0.000076,-0.000015,-0.000000,-0.000286,-0.000183,0.000000,-0.000000,-0.000000,-0.000000,
-0.000000,-0.000021,-0.000000,0.000001,-0.000016,-0.000010,-0.000012,-0.000010,0.000005,0.000008,-0.000028,0.000000,0.000169,-0.000330,0.000000,0.000318,-0.000186,-0.000404,0.000044,-0.000135,0.000032,0.000001,0.000018,-0.000000,0.000003,-0.000038,0.000000,0.000054,0.001761,-0.000093,0.000818,0.000872,0.000074,0.000037,-0.000472,-0.000000,-0.000021,0.000014,-0.000000,0.000006,-0.000016,0.000000,-0.000040,0.000056,0.000031,0.000107,0.000165,-0.000000,-0.000095,-0.000864,0.000385,0.000335,0.001515,-0.000000,-0.000018,0.000029,0.000000,0.000035,0.000016,0.000058,0.000005,-0.000153,0.000000,0.000622,0.000411,-0.000000,0.000000,0.000000,-0.000000,
0.000000,0.000008,-0.000000,0.000002,-0.000009,-0.000006,0.000006,0.000015,-0.000048,0.000013,-0.000002,-0.000000,0.000015,-0.000414,-0.000000,-0.000155,-0.000186,-0.000069,-0.000019,0.000031,-0.000015,-0.000003,-0.000028,0.000000,-0.000022,-0.000313,-0.000000,-0.000103,0.000761,-0.000014,0.001742,0.000740,-0.000166,-0.000611,-0.001596,0.000000,-0.000020,0.000011,-0.000000,-0.000076,0.000022,0.000015,0.000193,0.000028,0.000306,-0.000021,-0.000044,0.000000,-0.000043,-0.000347,0.000170,0.001147,0.002513,-0.000000,-0.000021,0.000046,0.000000,0.000217,0.000035,0.000177,-0.000143,0.000251,-0.000000,0.000141,0.000030,-0.000000,0.000000,-0.000000,0.000000,
0.000000,-0.000006,-0.000000,0.000001,0.000013,0.000007,-0.000024,-0.000032,0.000020,0.000008,0.000022,0.000000,0.000136,-0.000561,-0.000000,0.000184,-0.000233,-0.000397,0.000026,-0.000153,-0.000019,-0.000000,-0.000004,-0.000000,-0.000004,-0.000099,-0.000000,0.000075,0.000118,0.000004,0.000450,0.000495,0.000069,-0.000016,-0.000547,-0.000000,0.000002,-0.000004,-0.000000,-0.000014,-0.000043,0.000005,-0.000317,-0.000146,-0.000139,0.000072,0.000260,0.000000,-0.000003,0.000007,0.000035,0.000134,0.000818,0.000000,-0.000006,-0.000035,0.000000,0.000020,0.000001,0.000319,-0.000093,-0.000039,-0.000000,-0.000578,-0.000569,0.000000,-0.000000,0.000000,-0.000000,
0.000000,-0.000042,-0.000000,-0.000001,-0.000007,-0.000003,0.000011,0.000012,-0.000006,-0.000004,0.000006,-0.000000,-0.000184,0.000976,-0.000000,-0.000063,0.000153,0.000132,-0.000060,-0.000491,-0.000179,-0.000012,-0.000109,0.000000,-0.000012,-0.000284,-0.000000,-0.000141,0.001286,0.000023,0.000956,0.000092,-0.000083,-0.000381,-0.000910,-0.000000,-0.000009,0.000008,0.000000,-0.000043,0.000017,0.000010,-0.000237,0.000021,-0.000269,0.000010,0.000175,-0.000000,0.000051,-0.000859,0.000302,0.000861,0.001270,-0.000000,-0.000001,0.000005,-0.000000,0.000008,0.000004,0.000016,-0.000023,0.000022,0.000000,-0.000587,-0.000227,0.000000,0.000000,-0.000000,-0.000000,
0.000000,0.000028,0.000000,0.000001,-0.000002,-0.000002,0.000013,0.000012,-0.000021,0.000004,-0.000037,0.000000,-0.000033,0.000313,-0.000000,0.000078,-0.000288,-0.000304,0.000050,0.000162,0.000076,0.000008,0.000064,0.000000,-0.000011,-0.000385,0.000000,-0.000077,0.001313,0.000032,0.000347,-0.000060,-0.000117,-0.000092,-0.000274,-0.000000,-0.000003,0.000001,-0.000000,-0.000071,0.000020,0.000018,0.000130,0.000048,0.000275,0.000089,0.000224,-0.000000,0.000038,-0.000706,0.000309,0.000453,0.000511,0.000000,-0.000020,0.000043,-0.000000,0.000180,0.000015,0.000172,-0.000029,0.000070,-0.000000,-0.000538,-0.000369,-0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000064,0.000000,0.000001,0.000005,0.000004,0.000013,0.000024,-0.000008,0.000001,-0.000061,-0.000000,0.000077,-0.000170,-0.000000,-0.000063,-0.000156,-0.000204,0.000098,0.000555,0.000225,0.000009,0.000077,-0.000000,-0.000002,-0.000180,0.000000,-0.000017,0.001112,0.000033,0.002130,0.001800,-0.000364,-0.000124,-0.000066,0.000000,-0.000031,0.000016,-0.000000,-0.000025,0.000028,0.000013,0.000244,-0.000017,0.000315,0.000068,0.000040,-0.000000,-0.000024,-0.000492,0.000206,0.000587,0.003529,0.000000,-0.000038,0.000111,-0.000000,0.000332,0.000039,0.000229,-0.000009,-0.000009,0.000000,-0.000089,-0.000117,0.000000,0.000000,0.000000,0.000000,
0.000001,-0.000014,-0.000000,0.000003,-0.000014,-0.000009,0.000013,0.000011,-0.000030,0.000005,-0.000055,0.000000,0.000285,-0.001090,-0.000000,0.000239,0.000160,-0.000177,0.000121,0.000262,0.000165,0.000012,0.000131,-0.000000,0.000001,-0.000117,0.000000,0.000191,0.001240,0.000032,0.001667,0.000819,0.000597,-0.000008,-0.000502,0.000000,-0.000012,0.000006,-0.000000,-0.000062,0.000020,0.000017,0.000130,0.000061,-0.000027,-0.000002,0.000101,-0.000000,-0.000013,-0.000236,0.000262,0.000899,0.002328,-0.000000,-0.000006,0.000016,-0.000000,0.000152,0.000036,-0.000093,0.000083,-0.000218,-0.000000,-0.000555,-0.000847,0.000000,0.000000,-0.000000,0.000000,
-0.000000,0.000034,-0.000000,0.000001,-0.000006,-0.000003,0.000008,0.000005,0.000004,0.000001,0.000007,-0.000000,0.000098,-0.000409,-0.000000,0.000228,-0.000048,-0.000250,0.000018,-0.000116,-0.000018,-0.000000,-0.000002,-0.000000,0.000006,-0.000232,0.000000,0.000198,-0.001029,-0.000024,0.001587,0.000868,0.000083,-0.000167,-0.000371,0.000000,-0.000019,0.000010,0.000000,-0.000016,0.000009,0.000010,0.000130,0.000083,0.000100,0.000015,0.000137,0.000000,-0.000029,0.000654,-0.000183,0.000742,0.002361,-0.000000,-0.000013,0.000035,-0.000000,0.000404,0.000057,0.000148,0.000017,-0.000069,-0.000000,-0.000449,-0.000598,0.000000,-0.000000,0.000000,-0.000000,
0.000000,0.000017,-0.000000,0.000003,-0.000024,-0.000015,0.000003,0.000004,-0.000018,0.000004,-0.000009,-0.000000,-0.000043,0.000567,-0.000000,0.000227,0.000059,0.000464,0.000051,-0.000088,0.000066,-0.000000,-0.000004,0.000000,0.000012,-0.000263,-0.000000,-0.000031,0.000831,0.000055,0.000916,-0.000286,0.000542,-0.000165,-0.000277,0.000000,-0.000004,0.000003,-0.000000,-0.000032,0.000007,0.000004,-0.000288,-0.000365,-0.000374,0.000050,-0.000060,-0.000000,0.000033,-0.000359,0.000165,0.001137,0.000979,-0.000000,-0.000008,0.000017,0.000000,-0.000332,-0.000060,0.000024,0.000027,-0.000043,-0.000000,0.000375,0.000308,0.000000,0.000000,-0.000000,0.000000,
-0.000000,0.000028,-0.000000,-0.000000,0.000015,0.000008,-0.000002,-0.000010,0.000020,0.000001,-0.000002,0.000000,-0.000041,0.000817,0.000000,-0.000397,-0.000104,0.000167,0.000016,0.000113,0.000028,-0.000000,-0.000011,-0.000000,0.000007,-0.000086,0.000000,-0.000061,0.001246,0.000039,0.000499,0.000487,0.000003,0.000055,0.000045,-0.000000,-0.000009,0.000002,0.000000,-0.000008,-0.000011,-0.000004,0.000191,0.000112,0.000297,-0.000075,-0.000078,0.000000,0.000049,-0.000641,0.000218,0.000007,0.000817,0.000000,-0.000011,0.000010,-0.000000,0.000202,0.000037,0.000102,-0.000016,-0.000095,-0.000000,0.000279,0.000382,-0.000000,0.000000,0.000000,-0.000000,
0.000000,0.000004,0.000000,0.000003,-0.000020,-0.000010,0.000004,-0.000005,0.000015,-0.000001,-0.000061,0.000000,0.000269,-0.001351,0.000000,0.000274,0.000283,-0.000069,0.000137,0.000184,0.000147,0.000001,0.000075,-0.000000,-0.000000,0.000113,-0.000000,0.000063,0.002110,0.000143,0.001514,0.000187,0.000730,-0.000177,-0.000835,-0.000000,-0.000021,0.000013,-0.000000,-0.000017,-0.000004,0.000007,0.000248,0.000068,-0.000015,0.000072,0.000414,0.000000,0.000101,-0.000747,0.000389,0.001269,0.001898,0.000000,-0.000005,0.000003,-0.000000,0.000194,0.000043,-0.000196,0.000119,-0.000253,-0.000000,-0.001511,-0.001266,0.000000,-0.000000,-0.000000,-0.000000,
-0.000001,0.000032,0.000000,-0.000003,0.000027,0.000016,-0.000002,0.000003,0.000041,-0.000005,-0.000056,0.000000,0.000066,0.000249,-0.000000,-0.000030,0.000350,0.000090,0.000058,-0.000302,-0.000060,-0.000000,0.000024,0.000000,0.000061,-0.000555,-0.000000,0.000015,0.000781,0.000060,0.001702,-0.000084,0.000471,-0.000403,-0.000910,0.000000,-0.000014,0.000006,-0.000000,0.000020,-0.000002,0.000000,0.000264,0.000062,0.000020,0.000105,0.000665,-0.000000,0.000059,-0.000418,0.000137,0.001863,0.002270,-0.000000,-0.000028,0.000062,-0.000000,0.000895,0.000121,0.000236,0.000081,-0.000232,-0.000000,-0.000099,0.000085,-0.000000,0.000000,-0.000000,-0.000000,
0.000000,0.000017,-0.000000,0.000002,0.000006,0.000002,-0.000000,-0.000008,0.000015,0.000002,-0.000041,0.000000,0.000218,-0.001279,0.000000,0.000237,0.000107,-0.000132,0.000101,0.000257,0.000147,-0.000003,0.000063,0.000000,0.000024,-0.000093,-0.000000,0.000134,0.000517,0.000039,0.000878,-0.000531,0.000761,-0.000112,-0.000245,-0.000000,-0.000011,0.000002,-0.000000,0.000001,-0.000008,0.000007,0.000365,-0.000118,0.000184,0.000088,0.000296,0.000000,0.000037,-0.000079,0.000095,0.001458,0.000863,0.000000,-0.000011,0.000014,-0.000000,0.000464,0.000075,0.000131,-0.000010,-0.000145,0.000000,-0.000165,-0.000235,-0.000000,-0.000000,0.000000,-0.000000,
0.000000,0.000016,0.000000,0.000000,0.000019,0.000010,-0.000008,0.000008,0.000038,0.000001,-0.000023,0.000000,0.000074,-0.000293,0.000000,-0.000339,-0.000320,0.000068,-0.000079,-0.000414,-0.000186,0.000003,-0.000045,0.000000,0.000028,-0.000142,-0.000000,-0.000299,0.002742,0.000292,0.000483,0.000319,0.000091,0.000029,-0.000103,-0.000000,-0.000024,0.000008,-0.000000,0.000008,-0.000000,0.000005,0.000994,0.000064,0.001054,-0.000119,-0.000136,0.000000,0.000217,-0.001359,0.000432,0.000115,0.000717,-0.000000,-0.000058,0.000123,-0.000000,0.001020,0.000146,0.000395,-0.000149,0.000038,0.000000,-0.001588,-0.000623,0.000000,-0.000000,-0.000000,0.000000,
