5.979951,1.625643,0.335372,5.991884,1.142225,1.416007,4.580552,5.594191,5.080657,3.760111,1.177933,2.121240,0.318732,0.376124,4.676039,2.476090,4.249666,2.717463,3.082270,0.980830,2.230091,4.926498,1.491667,2.841902,5.178789,2.084081,0.505646,4.476102,3.024255,3.331522,0.359444,4.893713,5.802442,3.320059,0.765724,1.443182,0.943707,1.454214,0.949884,3.195144,3.597430,4.536226,2.143147,3.640514,3.439846,
5.993070,1.613612,0.335372,5.999523,1.141347,1.430246,4.572778,5.603609,5.079375,3.769316,1.192131,2.121240,0.299122,0.393191,4.676039,2.461773,4.263493,2.728307,3.077383,0.988482,2.230835,4.936021,1.480935,2.841902,5.167914,2.087470,0.505646,4.479763,3.012985,3.327669,0.350590,4.909166,5.789028,3.320796,0.765989,1.443182,0.956722,1.448870,0.949884,3.186653,3.581371,4.543857,2.145434,3.630422,3.439846,
6.008018,1.597957,0.335372,5.997973,1.137721,1.442578,4.571858,5.616872,5.083208,3.780402,1.202463,2.121240,0.278776,0.411472,4.676039,2.442745,4.279373,2.745429,3.064625,1.004282,2.236577,4.952836,1.488165,2.841902,5.163502,2.087863,0.505646,4.491157,2.998497,3.316127,0.335518,4.925673,5.773110,3.316931,0.772353,1.443182,0.973611,1.439463,0.949884,3.174435,3.563071,4.555619,2.151466,3.622074,3.439846,
6.023168,1.584491,0.335372,5.995625,1.133992,1.452669,4.572765,5.626270,5.088703,3.789169,1.209393,2.121240,0.260840,0.429558,4.676039,2.427568,4.293238,2.763145,3.049438,1.019261,2.235378,4.967189,1.494290,2.841902,5.160237,2.087660,0.505646,4.503315,2.987688,3.303806,0.319311,4.942009,5.759584,3.318103,0.771934,1.443182,0.988401,1.432897,0.949884,3.164106,3.547009,4.564709,2.153297,3.610989,3.439846,
6.037945,1.573946,0.335372,5.994960,1.131864,1.461531,4.571495,5.634241,5.091716,3.797272,1.215630,2.121240,0.249061,0.445084,4.676039,2.413811,4.305957,2.778341,3.038046,1.031128,2.235238,4.978090,1.495715,2.841902,5.156336,2.088625,0.505646,4.513094,2.978274,3.293851,0.306071,4.957279,5.747233,3.318858,0.772145,1.443182,1.001506,1.427877,0.949884,3.154963,3.532784,4.572832,2.155303,3.601634,3.439846,
6.054724,1.562531,0.335372,5.994636,1.129884,1.471046,4.570274,5.641235,5.094852,3.804816,1.220399,2.121240,0.242674,0.457759,4.676039,2.403501,4.316620,2.792192,3.030174,1.038603,2.234134,4.984802,1.494273,2.841902,5.152009,2.089828,0.505646,4.521301,2.969778,3.285458,0.293506,4.970311,5.737114,3.319673,0.771040,1.443182,1.013253,1.423954,0.949884,3.148975,3.520683,4.577228,2.156624,3.593144,3.439846,
6.071859,1.551813,0.335372,5.994957,1.128719,1.480242,4.569853,5.645804,5.098722,3.810765,1.224090,2.121240,0.244673,0.469559,4.676039,2.397183,4.325203,2.807102,3.019293,1.046378,2.227491,4.990990,1.494740,2.841902,5.147422,2.091670,0.505646,4.528388,2.963593,3.278156,0.279036,4.981881,5.729396,3.325161,0.764912,1.443182,1.022969,1.422152,0.949884,3.145089,3.510192,4.578729,2.154438,3.581809,3.439846,
6.086814,1.542568,0.335372,5.997080,1.127996,1.489450,4.567171,5.648675,5.100210,3.816151,1.227054,2.121240,0.247909,0.479369,4.676039,2.391482,4.333167,2.820933,3.009110,1.055071,2.224141,4.994821,1.494487,2.841902,5.141930,2.093911,0.505646,4.533201,2.958983,3.273104,0.265958,4.992740,5.722347,3.327421,0.762625,1.443182,1.031068,1.422100,0.949884,3.142437,3.499300,4.579034,2.153763,3.572372,3.439846,
6.100340,1.533163,0.335372,5.999444,1.125214,1.499042,4.565754,5.649752,5.102420,3.820318,1.228453,2.121240,0.256567,0.488911,4.676039,2.388766,4.339376,2.835854,2.997949,1.062557,2.216760,4.997613,1.494386,2.841902,5.136282,2.094288,0.505646,4.537717,2.956232,3.268285,0.251015,5.001267,5.717202,3.333324,0.756419,1.443182,1.037679,1.424132,0.949884,3.141484,3.489087,4.577094,2.150324,3.560247,3.439846,
6.113056,1.522708,0.335372,6.000960,1.121810,1.508806,4.563924,5.650027,5.104089,3.823955,1.229366,2.121240,0.266717,0.496522,4.676039,2.386631,4.345052,2.850258,2.983090,1.074071,2.209160,5.004065,1.495734,2.841902,5.131296,2.093924,0.505646,4.542363,2.954271,3.263344,0.236452,5.009398,5.712622,3.339974,0.750727,1.443182,1.043739,1.426382,0.949884,3.141896,3.479156,4.573665,2.148035,3.549949,3.439846,
6.123384,1.512411,0.335372,6.002849,1.117424,1.518739,4.562274,5.649398,5.105732,3.826908,1.229902,2.121240,0.279370,0.504121,4.676039,2.385531,4.350060,2.864450,2.966910,1.086234,2.199824,5.009851,1.498395,2.841902,5.126280,2.092600,0.505646,4.545897,2.953246,3.259499,0.221540,5.017055,5.708770,3.348087,0.743952,1.443182,1.048620,1.429629,0.949884,3.143732,3.469561,4.568569,2.144738,3.538719,3.439846,
6.132708,1.504114,0.335372,6.005074,1.112974,1.527461,4.559877,5.647734,5.106728,3.829358,1.229853,2.121240,0.293193,0.510640,4.676039,2.384414,4.354838,2.875820,2.951575,1.098241,2.192633,5.015088,1.500454,2.841902,5.121390,2.091045,0.505646,4.548454,2.953181,3.256665,0.210235,5.024582,5.705156,3.353476,0.739291,1.443182,1.052439,1.433077,0.949884,3.146409,3.459660,4.562923,2.142408,3.528883,3.439846,
6.142484,1.498758,0.335372,6.007079,1.109070,1.534007,4.557952,5.645285,5.107841,3.831197,1.228804,2.121240,0.305912,0.517506,4.676039,2.384995,4.358992,2.887995,2.938216,1.108192,2.185112,5.018365,1.501402,2.841902,5.116993,2.089700,0.505646,4.550223,2.954024,3.254634,0.197613,5.032314,5.702432,3.359348,0.734006,1.443182,1.055195,1.436951,0.949884,3.150155,3.450624,4.555840,2.139066,3.518174,3.439846,
6.151785,1.494298,0.335372,6.008995,1.104987,1.539791,4.556117,5.643737,5.108901,3.833437,1.227783,2.121240,0.321986,0.522788,4.676039,2.386199,4.362459,2.898850,2.923592,1.118636,2.176391,5.021426,1.502970,2.841902,5.112852,2.088043,0.505646,4.552202,2.954035,3.252336,0.186305,5.038764,5.700281,3.365308,0.728152,1.443182,1.058435,1.441170,0.949884,3.155383,3.442321,4.547252,2.136438,3.509097,3.439846,
6.161388,1.493825,0.335372,6.010662,1.100325,1.542879,4.554351,5.642752,5.109913,3.835738,1.227214,2.121240,0.339933,0.526361,4.676039,2.387818,4.365355,2.907709,2.914310,1.125392,2.170204,5.021815,1.500690,2.841902,5.109159,2.085622,0.505646,4.553896,2.953574,3.250320,0.177121,5.043713,5.698596,3.370130,0.723233,1.443182,1.061718,1.445259,0.949884,3.160305,3.434933,4.539354,2.134432,3.501569,3.439846,
6.168671,1.496233,0.335372,6.011457,1.096392,1.543319,4.552505,5.641222,5.110752,3.837864,1.225485,2.121240,0.359472,0.529997,4.676039,2.390159,4.368007,2.913953,2.904008,1.132771,2.162740,5.020594,1.498543,2.841902,5.106811,2.083329,0.505646,4.554563,2.953682,3.249342,0.170928,5.048581,5.697361,3.376190,0.718045,1.443182,1.064099,1.449712,0.949884,3.165904,3.427804,4.530938,2.132033,3.493824,3.439846,
6.175502,1.500282,0.335372,6.013826,1.092720,1.543565,4.549522,5.639062,5.110434,3.839732,1.223578,2.121240,0.379621,0.533484,4.676039,2.392706,4.370436,2.919033,2.897371,1.138042,2.157334,5.015639,1.493954,2.841902,5.103540,2.081468,0.505646,4.553421,2.954418,3.250218,0.166341,5.053134,5.696396,3.381927,0.714239,1.443182,1.065427,1.454203,0.949884,3.170963,3.421309,4.523376,2.129200,3.485857,3.439846,
6.183151,1.506106,0.335372,6.013822,1.091236,1.540889,4.547243,5.638780,5.111017,3.842573,1.221859,2.121240,0.401599,0.535204,4.676039,2.396461,4.371908,2.921901,2.888801,1.144196,2.149723,5.012007,1.489996,2.841902,5.102283,2.080877,0.505646,4.553746,2.953292,3.249565,0.163287,5.055346,5.696197,3.389282,0.709025,1.443182,1.068406,1.458391,0.949884,3.177701,3.416085,4.514059,2.127593,3.480720,3.439846,
6.192863,1.511898,0.335372,6.012434,1.092599,1.536957,4.545497,5.639225,5.111898,3.845504,1.220574,2.121240,0.423517,0.534441,4.676039,2.402600,4.372499,2.923086,2.880738,1.150528,2.142912,5.009390,1.485351,2.841902,5.101972,2.082515,0.505646,4.555171,2.951537,3.247767,0.161513,5.056270,5.697155,3.397194,0.704528,1.443182,1.072214,1.462682,0.949884,3.185614,3.412371,4.503426,2.127603,3.478967,3.439846,
6.202311,1.515716,0.335372,6.011606,1.094592,1.534337,4.542905,5.638691,5.111996,3.848046,1.218722,2.121240,0.444373,0.534181,4.676039,2.409361,4.372904,2.926408,2.870869,1.158215,2.135783,5.007452,1.481123,2.841902,5.101199,2.084840,0.505646,4.555532,2.950672,3.247044,0.157134,5.057789,5.698423,3.404442,0.700802,1.443182,1.075163,1.467405,0.949884,3.194423,3.407576,4.491543,2.127699,3.476580,3.439846,
6.211188,1.520337,0.335372,6.008395,1.098077,1.529492,4.539794,5.638104,5.111500,3.850286,1.217892,2.121240,0.463757,0.536755,4.676039,2.414068,4.373874,2.931621,2.857109,1.168925,2.123841,5.009263,1.475761,2.841902,5.102620,2.087833,0.505646,4.557146,2.949841,3.245066,0.150927,5.060949,5.698895,3.418055,0.694005,1.443182,1.078543,1.471846,0.949884,3.202844,3.401723,4.480077,2.126283,3.471275,3.439846,
6.219517,1.522708,0.335372,6.005397,1.101560,1.526099,4.536131,5.636420,5.109981,3.851804,1.216777,2.121240,0.480146,0.540794,4.676039,2.418168,4.375553,2.938212,2.841224,1.181104,2.110178,5.014354,1.472963,2.841902,5.103797,2.090913,0.505646,4.558073,2.950192,3.243775,0.143457,5.067481,5.698998,3.432935,0.686674,1.443182,1.080972,1.476913,0.949884,3.210638,3.396434,4.469161,2.124189,3.464950,3.439846,
6.229028,1.526729,0.335372,5.998877,1.110062,1.518971,4.534622,5.634865,5.110079,3.852890,1.215561,2.121240,0.483816,0.543072,4.676039,2.425295,4.376554,2.938696,2.824868,1.194268,2.096423,5.019519,1.468028,2.841902,5.108116,2.097730,0.505646,4.561865,2.950490,3.239461,0.142374,5.073272,5.700460,3.449193,0.680024,1.443182,1.084570,1.483726,0.949884,3.219604,3.393508,4.457214,2.124210,3.463573,3.439846,
6.238406,1.533500,0.335372,5.991541,1.119889,1.509419,4.533472,5.632392,5.109870,3.853278,1.213719,2.121240,0.486905,0.544798,4.676039,2.433587,4.377553,2.934758,2.807880,1.207432,2.083001,5.023785,1.462651,2.841902,5.113492,2.105387,0.505646,4.565365,2.951818,3.235340,0.146085,5.080171,5.702428,3.462995,0.674385,1.443182,1.087523,1.492336,0.949884,3.229363,3.391568,4.444621,2.125090,3.464328,3.439846,
6.247873,1.538311,0.335372,5.985830,1.131274,1.501638,4.531616,5.629140,5.108971,3.853350,1.211280,2.121240,0.487111,0.547137,4.676039,2.441495,4.379244,2.928749,2.791993,1.220138,2.071808,5.026883,1.456340,2.841902,5.117320,2.114930,0.505646,4.566996,2.953887,3.233093,0.152592,5.090383,5.704147,3.474568,0.670696,1.443182,1.089421,1.501429,0.949884,3.239086,3.390178,4.432188,2.126447,3.466150,3.439846,
6.256978,1.544208,0.335372,5.979881,1.143293,1.492806,4.530561,5.625524,5.108845,3.853235,1.207658,2.121240,0.487392,0.549569,4.676039,2.449159,4.381714,2.921885,2.776827,1.232723,2.062265,5.030055,1.451279,2.841902,5.121578,2.124887,0.505646,4.568396,2.956356,3.231096,0.160080,5.103824,5.705588,3.484731,0.668776,1.443182,1.090827,1.510445,0.949884,3.248594,3.389450,4.419966,2.128456,3.469141,3.439846,
6.265682,1.550952,0.335372,5.972672,1.157219,1.482082,4.530197,5.621486,5.109386,3.852710,1.203677,2.121240,0.483039,0.551432,4.676039,2.458328,4.383907,2.913129,2.761727,1.245409,2.053007,5.032308,1.445896,2.841902,5.127340,2.136187,0.505646,4.570512,2.959213,3.228346,0.169201,5.118042,5.707658,3.494560,0.667801,1.443182,1.092160,1.520061,0.949884,3.258573,3.389784,4.407204,2.131443,3.474097,3.439846,
6.274425,1.560387,0.335372,5.962819,1.174182,1.467494,4.530576,5.617637,5.110613,3.852167,1.199220,2.121240,0.470816,0.551596,4.676039,2.469495,4.385418,2.902566,2.745047,1.259032,2.045071,5.036873,1.442495,2.841902,5.135844,2.149655,0.505646,4.572519,2.961947,3.225703,0.180028,5.131787,5.710694,3.500237,0.669716,1.443182,1.093715,1.529657,0.949884,3.268623,3.391574,4.394386,2.136060,3.482041,3.439846,
6.282611,1.573007,0.335372,5.952844,1.193657,1.450238,4.530540,5.614000,5.111278,3.851680,1.194975,2.121240,0.455471,0.550278,4.676039,2.482367,4.385820,2.889527,2.728459,1.272825,2.036232,5.040872,1.438872,2.841902,5.145285,2.165182,0.505646,4.574939,2.964497,3.222627,0.193170,5.143481,5.714751,3.507584,0.671597,1.443182,1.095699,1.539501,0.949884,3.278719,3.394719,4.381681,2.141279,3.491617,3.439846,
6.290075,1.584649,0.335372,5.943180,1.215171,1.432970,4.529344,5.610187,5.111022,3.851235,1.190871,2.121240,0.437287,0.548826,4.676039,2.495974,4.386887,2.876295,2.713148,1.285578,2.028935,5.044286,1.433908,2.841902,5.154717,2.182781,0.505646,4.576205,2.967097,3.220688,0.206537,5.158460,5.718835,3.513267,0.673999,1.443182,1.097474,1.549756,0.949884,3.289547,3.398493,4.367946,2.148278,3.503594,3.439846,
6.296943,1.594486,0.335372,5.932284,1.237537,1.415501,4.528350,5.606256,5.110696,3.851017,1.184985,2.121240,0.420352,0.547410,4.676039,2.507836,4.388436,2.864663,2.699047,1.298358,2.024162,5.046779,1.428538,2.841902,5.165981,2.200756,0.505646,4.577054,2.969844,3.219072,0.218663,5.175122,5.722113,3.518103,0.678468,1.443182,1.098978,1.561529,0.949884,3.298837,3.400916,4.356014,2.155502,3.514957,3.439846,
6.303222,1.603276,0.335372,5.923244,1.260014,1.399730,4.525518,5.602086,5.107834,3.850748,1.178996,2.121240,0.402927,0.547529,4.676039,2.518708,4.391227,2.852908,2.687823,1.309313,2.021841,5.043959,1.421145,2.841902,5.175668,2.219276,0.505646,4.576558,2.973012,3.218824,0.231537,5.195313,5.724613,3.521522,0.683279,1.443182,1.099745,1.573258,0.949884,3.308400,3.403999,4.343737,2.163200,3.527134,3.439846,
6.307269,1.611068,0.335372,5.915136,1.283497,1.384302,4.520887,5.598515,5.103882,3.851260,1.173244,2.121240,0.386613,0.547797,4.676039,2.530477,4.393908,2.841175,2.676168,1.320397,2.018636,5.039904,1.412357,2.841902,5.183650,2.239418,0.505646,4.574755,2.975298,3.219835,0.244656,5.218040,5.727337,3.525101,0.688327,1.443182,1.101511,1.585750,0.949884,3.319253,3.407116,4.329765,2.172116,3.540586,3.439846,
6.309488,1.616612,0.335372,5.908807,1.307414,1.371070,4.517340,5.594800,5.099431,3.851004,1.166956,2.121240,0.370740,0.547983,4.676039,2.542516,4.397151,2.828130,2.664690,1.331651,2.015105,5.034903,1.403457,2.841902,5.188977,2.260945,0.505646,4.572664,2.978167,3.221000,0.259465,5.243613,5.729896,3.529610,0.693797,1.443182,1.102847,1.600442,0.949884,3.330603,3.412295,4.315149,2.182119,3.556071,3.439846,
6.311215,1.622675,0.335372,5.902691,1.332769,1.356806,4.514457,5.588882,5.091572,3.849235,1.155805,2.121240,0.356062,0.551778,4.676039,2.548976,4.404366,2.819849,2.656521,1.340268,2.020621,5.027440,1.390948,2.841902,5.195179,2.283419,0.505646,4.572016,2.984467,3.220865,0.270370,5.273705,5.728869,3.523918,0.703022,1.443182,1.101323,1.613459,0.949884,3.339006,3.418091,4.303916,2.191674,3.570642,3.439846,
6.311587,1.626704,0.335372,5.897185,1.357378,1.344241,4.511555,5.583766,5.083791,3.847798,1.145316,2.121240,0.343315,0.557351,4.676039,2.554447,4.412960,2.813126,2.649748,1.348832,2.027253,5.018042,1.378220,2.841902,5.200152,2.305773,0.505646,4.570258,2.990007,3.221839,0.279555,5.306390,5.726699,3.519460,0.712959,1.443182,1.100135,1.626590,0.949884,3.348363,3.423209,4.291377,2.202578,3.586158,3.439846,
6.309467,1.631946,0.335372,5.892153,1.383208,1.329532,4.509042,5.579112,5.078442,3.846451,1.136923,2.121240,0.334567,0.564261,4.676039,2.562693,4.419788,2.809608,2.644367,1.356911,2.030119,5.008910,1.366202,2.841902,5.205265,2.329044,0.505646,4.568247,2.994561,3.223108,0.284179,5.338399,5.725643,3.521967,0.719155,1.443182,1.100059,1.639024,0.949884,3.358419,3.429592,4.277263,2.210881,3.597779,3.439846,
6.304279,1.633961,0.335372,5.885120,1.407189,1.314386,4.506213,5.574772,5.072321,3.845192,1.128459,2.121240,0.320137,0.568466,4.676039,2.571614,4.425269,2.803246,2.637265,1.365957,2.032623,5.001848,1.352856,2.841902,5.211423,2.350512,0.505646,4.568551,2.998957,3.222135,0.291103,5.368725,5.725415,3.523254,0.726532,1.443182,1.101482,1.650427,0.949884,3.367489,3.438883,4.264361,2.220500,3.611995,3.439846,
6.297240,1.638942,0.335372,5.878601,1.431441,1.295947,4.502244,5.572282,5.064024,3.844525,1.121691,2.121240,0.304737,0.573044,4.676039,2.580750,4.428798,2.797232,2.631815,1.373738,2.034770,4.993757,1.337871,2.841902,5.218354,2.371349,0.505646,4.568960,3.001831,3.221003,0.296388,5.396394,5.725779,3.526356,0.731984,1.443182,1.105123,1.662936,0.949884,3.375176,3.450674,4.252801,2.227351,3.623581,3.439846,
6.289446,1.638108,0.335372,5.871441,1.455268,1.280625,4.501008,5.568549,5.061081,3.842875,1.115887,2.121240,0.292647,0.576296,4.676039,2.589053,4.430827,2.791948,2.622850,1.383115,2.033366,4.991006,1.325803,2.841902,5.224218,2.392929,0.505646,4.572164,3.005309,3.217205,0.300217,5.422827,5.726205,3.528654,0.737892,1.443182,1.108876,1.673302,0.949884,3.381669,3.463390,4.242475,2.233604,3.634421,3.439846,
6.281637,1.633599,0.335372,5.864439,1.477063,1.268493,4.499366,5.564805,5.057915,3.841285,1.109491,2.121240,0.275422,0.578684,4.676039,2.597776,4.432864,2.784372,2.612556,1.392876,2.032700,4.990192,1.316059,2.841902,5.227863,2.414266,0.505646,4.574346,3.008738,3.214432,0.306897,5.450453,5.726899,3.527097,0.745832,1.443182,1.112662,1.683877,0.949884,3.389903,3.475389,4.230333,2.244108,3.649762,3.439846,
6.274648,1.626141,0.335372,5.859004,1.498395,1.259692,4.496763,5.561922,5.054016,3.840750,1.102651,2.121240,0.259099,0.582995,4.676039,2.605464,4.434572,2.777611,2.603040,1.401655,2.031586,4.988155,1.305840,2.841902,5.228605,2.436748,0.505646,4.575000,3.011337,3.213250,0.310681,5.478402,5.726955,3.525847,0.752581,1.443182,1.116546,1.693353,0.949884,3.398018,3.485569,4.218203,2.253950,3.663246,3.439846,
6.268907,1.620199,0.335372,5.854239,1.516115,1.249858,4.496571,5.561254,5.053324,3.841821,1.097130,2.121240,0.246270,0.592387,4.676039,2.612724,4.436279,2.778006,2.596008,1.408163,2.029374,4.986356,1.296604,2.841902,5.229383,2.455304,0.505646,4.576042,3.011802,3.211786,0.305902,5.508219,5.725711,3.527143,0.755837,1.443182,1.122483,1.700839,0.949884,3.408289,3.494848,4.202831,2.262853,3.674139,3.439846,
6.265991,1.613179,0.335372,5.848092,1.528188,1.237764,4.497816,5.559840,5.054048,3.841948,1.091179,2.121240,0.231996,0.600164,4.676039,2.621210,4.435433,2.775005,2.588430,1.415369,2.025950,4.986954,1.288279,2.841902,5.232284,2.466980,0.505646,4.577811,3.013019,3.209620,0.305024,5.537524,5.725940,3.530095,0.759047,1.443182,1.128639,1.708224,0.949884,3.418470,3.506860,4.187308,2.272414,3.686462,3.439846,
6.267309,1.604469,0.335372,5.842891,1.533586,1.226166,4.498800,5.559620,5.056270,3.843227,1.086324,2.121240,0.220854,0.599522,4.676039,2.630563,4.429957,2.764176,2.579750,1.422880,2.023011,4.989259,1.279835,2.841902,5.232740,2.474131,0.505646,4.580678,3.012726,3.206485,0.310363,5.558020,5.728830,3.530420,0.763468,1.443182,1.137532,1.713454,0.949884,3.426827,3.521508,4.174186,2.282525,3.700616,3.439846,
6.271053,1.592868,0.335372,5.836823,1.535866,1.214444,4.501879,5.561336,5.060959,3.846241,1.081548,2.121240,0.212166,0.592984,4.676039,2.641472,4.418959,2.748118,2.571404,1.429518,2.019536,4.993020,1.271537,2.841902,5.234018,2.477950,0.505646,4.586129,3.010673,3.200913,0.320008,5.569342,5.734732,3.530462,0.766724,1.443182,1.149185,1.716016,0.949884,3.434746,3.537625,4.161384,2.292568,3.714984,3.439846,
6.276173,1.577864,0.335372,5.831875,1.541474,1.205630,4.505420,5.563442,5.066270,3.849705,1.076482,2.121240,0.202851,0.583013,4.676039,2.653655,4.404293,2.727996,2.562867,1.435886,2.016153,4.996811,1.264610,2.841902,5.232866,2.486557,0.505646,4.592206,3.008275,3.194788,0.332182,5.574361,5.742719,3.528879,0.770460,1.443182,1.161334,1.717312,0.949884,3.441952,3.553660,4.149174,2.302331,3.728518,3.439846,
6.281273,1.564260,0.335372,5.828708,1.543877,1.200815,4.509859,5.565480,5.072047,3.853056,1.070384,2.121240,0.191489,0.574041,4.676039,2.664513,4.392948,2.708266,2.555111,1.442350,2.015335,4.999038,1.258511,2.841902,5.227713,2.495073,0.505646,4.597972,3.006025,3.188907,0.343674,5.581148,5.749182,3.526154,0.776085,1.443182,1.172673,1.719922,0.949884,3.446979,3.568481,4.140153,2.312013,3.741858,3.439846,
6.286306,1.546459,0.335372,5.825036,1.549905,1.196446,4.512976,5.568321,5.078445,3.857521,1.065169,2.121240,0.180440,0.558426,4.676039,2.677447,4.375048,2.682906,2.548357,1.448470,2.014916,5.003032,1.253012,2.841902,5.223194,2.506639,0.505646,4.605059,3.002537,3.181861,0.360550,5.576153,5.760031,3.524937,0.781148,1.443182,1.186297,1.719870,0.949884,3.449293,3.585317,4.133372,2.318833,3.751544,3.439846,
6.290434,1.524853,0.335372,5.821878,1.558611,1.195354,4.516491,5.572072,5.083892,3.861740,1.060630,2.121240,0.166593,0.543715,4.676039,2.688794,4.357165,2.658720,2.540261,1.455194,2.013542,5.009058,1.249071,2.841902,5.216595,2.522180,0.505646,4.611447,2.998546,3.175423,0.377040,5.570992,5.770545,3.522349,0.787085,1.443182,1.200226,1.721689,0.949884,3.449149,3.600785,4.129462,2.324811,3.759224,3.439846,
6.293816,1.502870,0.335372,5.820235,1.569751,1.196940,4.518246,5.577227,5.085944,3.867583,1.054320,2.121240,0.160300,0.532724,4.676039,2.694738,4.343841,2.643192,2.531770,1.462651,2.014147,5.016146,1.245462,2.841902,5.207587,2.541174,0.505646,4.618507,2.993679,3.168318,0.385706,5.570881,5.776760,3.518260,0.795171,1.443182,1.214876,1.723524,0.949884,3.444707,3.613562,4.131089,2.327266,3.761901,3.439846,
