1.119700,
0.714687,
-0.413083,
-0.029995,
1.092854,
0.690557,
-0.438725,
-0.056623,
1.071008,
0.678205,
-0.459941,
-0.072225,
1.048720,
0.667180,
-0.480698,
-0.087399,
1.028674,
0.652181,
-0.498720,
-0.103484,
1.009455,
0.640634,
-0.515603,
-0.117744,
0.992134,
0.630415,
-0.529657,
-0.131724,
0.980462,
0.631676,
-0.536175,
-0.141371,
0.973572,
0.639454,
-0.536900,
-0.147907,
0.966628,
0.638082,
-0.536902,
-0.156798,
0.958881,
0.630214,
-0.538514,
-0.167294,
0.956382,
0.624433,
-0.533977,
-0.175965,
0.953370,
0.612288,
-0.531663,
-0.187322,
0.952531,
0.603907,
-0.526756,
-0.196060,
0.953418,
0.597162,
-0.520140,
-0.203056,
0.960350,
0.597231,
-0.509933,
-0.205251,
0.957590,
0.590519,
-0.510262,
-0.212053,
0.958302,
0.587502,
-0.505583,
-0.215534,
0.956697,
0.582698,
-0.503391,
-0.220233,
0.956470,
0.580747,
-0.499290,
-0.221825,
0.961507,
0.584198,
-0.490218,
-0.218362,
0.971273,
0.592142,
-0.477425,
-0.210322,
0.979934,
0.600370,
-0.465599,
-0.202354,
0.990272,
0.610900,
-0.451839,
-0.192091,
1.001739,
0.623086,
-0.436638,
-0.180334,
1.015578,
0.637020,
-0.419574,
-0.166535,
1.029507,
0.649921,
-0.402754,
-0.153283,
1.041657,
0.660733,
-0.389404,
-0.142028,
1.053202,
0.670640,
-0.377053,
-0.131470,
1.063177,
0.679314,
-0.366137,
-0.122127,
1.071709,
0.686733,
-0.356906,
-0.114185,
1.078589,
0.692129,
-0.349729,
-0.108495,
1.083591,
0.695672,
-0.344488,
-0.104760,
1.087222,
0.697810,
-0.340405,
-0.102585,
1.090912,
0.699360,
-0.336872,
-0.100583,
1.094393,
0.701283,
-0.333555,
-0.098209,
1.096790,
0.702370,
-0.331499,
-0.096827,
1.098451,
0.704205,
-0.329967,
-0.095090,
1.098910,
0.705381,
-0.329217,
-0.094230,
1.100630,
0.708023,
-0.327620,
-0.091125,
1.101158,
0.709051,
-0.327181,
-0.090445,
1.102058,
0.709927,
-0.326329,
-0.089261,
1.104084,
0.711261,
-0.324873,
-0.086394,
1.106359,
0.712877,
-0.323730,
-0.082743,
1.109903,
0.715868,
-0.321741,
-0.076669,
1.112269,
0.717323,
-0.321308,
-0.071469,
1.113649,
0.717087,
-0.321983,
-0.068146,
1.112805,
0.715376,
-0.324274,
-0.066380,
1.109821,
0.712785,
-0.328795,
-0.066992,
1.105999,
0.709145,
-0.334320,
-0.068661,
1.102168,
0.705359,
-0.340063,
-0.070501,
1.097892,
0.700790,
-0.346585,
-0.073545,
1.093008,
0.695285,
-0.353676,
-0.077722,
1.087934,
0.689618,
-0.360552,
-0.082067,
1.081300,
0.683035,
-0.369084,
-0.087954,
1.075054,
0.677009,
-0.377349,
-0.093683,
1.068234,
0.671194,
-0.386111,
-0.099671,
1.061697,
0.665303,
-0.394723,
-0.105861,
1.056160,
0.659810,
-0.402500,
-0.111777,
1.050825,
0.654279,
-0.410177,
-0.117841,
1.046032,
0.649040,
-0.417281,
-0.123525,
1.040578,
0.643333,
-0.424412,
-0.129548,
1.034757,
0.637445,
-0.431911,
-0.135704,
1.027798,
0.630905,
-0.440625,
-0.142765,
1.020287,
0.623565,
-0.450430,
-0.150749,
1.012989,
0.616013,
-0.460044,
-0.158951,
1.005821,
0.608122,
-0.470063,
-0.167214,
0.999829,
0.600692,
-0.479353,
-0.175075,
0.993395,
0.591528,
-0.490092,
-0.184557,
0.987537,
0.582018,
-0.500557,
-0.194289,
0.982639,
0.573033,
-0.510287,
-0.203869,
0.978006,
0.563569,
-0.519440,
-0.214006,
0.975123,
0.554999,
-0.527041,
-0.223552,
0.974476,
0.548195,
-0.530507,
-0.231152,
0.973286,
0.539706,
-0.535279,
-0.239921,
0.974121,
0.533585,
-0.537474,
-0.246555,
0.979048,
0.527725,
-0.537115,
-0.253107,
0.988126,
0.522879,
-0.533784,
-0.258686,
1.003573,
0.522155,
-0.524966,
-0.260106,
1.020971,
0.522933,
-0.513796,
-0.260810,
1.042260,
0.525564,
-0.500285,
-0.260181,
1.061155,
0.526214,
-0.487170,
-0.261274,
1.074158,
0.520484,
-0.480211,
-0.270218,
1.085053,
0.513492,
-0.473448,
-0.280737,
1.091933,
0.502711,
-0.471250,
-0.294836,
1.095780,
0.488836,
-0.469438,
-0.311238,
1.099896,
0.471920,
-0.466793,
-0.329376,
1.104011,
0.456980,
-0.463974,
-0.348341,
1.117447,
0.452862,
-0.453665,
-0.358522,
1.131314,
0.450570,
-0.442471,
-0.368825,
1.142713,
0.443473,
-0.431738,
-0.381504,
1.158159,
0.444401,
-0.417096,
-0.388821,
1.178916,
0.456034,
-0.397757,
-0.388094,
1.204087,
0.472897,
-0.375301,
-0.383274,
1.231435,
0.494797,
-0.349999,
-0.373887,
1.246287,
0.509861,
-0.334297,
-0.373589,
1.251037,
0.517155,
-0.323962,
-0.382830,
1.250359,
0.521074,
-0.320317,
-0.396183,
1.243076,
0.515363,
-0.320138,
-0.417388,
1.232325,
0.504282,
-0.321899,
-0.442337,
1.221121,
0.497137,
-0.325689,
-0.465716,
1.212771,
0.493938,
-0.326344,
-0.485452,
1.202857,
0.489339,
-0.327069,
-0.508683,
1.195416,
0.488145,
-0.326657,
-0.529522,
1.190180,
0.495434,
-0.322871,
-0.544743,
1.190744,
0.519419,
-0.307931,
-0.543721,
1.188938,
0.547711,
-0.293020,
-0.537653,
1.179163,
0.573385,
-0.290202,
-0.538580,
1.155945,
0.581438,
-0.306691,
-0.555925,
1.129711,
0.587091,
-0.324533,
-0.576589,
