0.1451,1.8608,1.4887,1.8518,1.8386,1.3521,1.6811,0.6545,0.3118,1.3706,0.5078,
0.1451,1.8621,1.4877,1.8508,1.8399,1.3510,1.6825,0.6546,0.3121,1.3704,0.5097,
0.1451,1.8639,1.4874,1.8502,1.8417,1.3500,1.6843,0.6526,0.3145,1.3715,0.5113,
0.1451,1.8659,1.4875,1.8496,1.8440,1.3494,1.6864,0.6496,0.3178,1.3732,0.5129,
0.1451,1.8673,1.4884,1.8494,1.8455,1.3488,1.6879,0.6467,0.3210,1.3751,0.5138,
0.1451,1.8687,1.4885,1.8492,1.8469,1.3485,1.6893,0.6441,0.3239,1.3764,0.5149,
0.1451,1.8698,1.4882,1.8487,1.8481,1.3481,1.6904,0.6429,0.3252,1.3768,0.5165,
0.1451,1.8711,1.4891,1.8494,1.8495,1.3482,1.6918,0.6389,0.3294,1.3791,0.5168,
0.1451,1.8728,1.4892,1.8488,1.8512,1.3476,1.6936,0.6360,0.3326,1.3805,0.5182,
0.1450,1.8739,1.4893,1.8486,1.8523,1.3471,1.6946,0.6339,0.3348,1.3816,0.5189,
0.1450,1.8752,1.4888,1.8485,1.8533,1.3464,1.6959,0.6324,0.3366,1.3822,0.5197,
0.1450,1.8769,1.4885,1.8479,1.8550,1.3457,1.6978,0.6300,0.3395,1.3834,0.5208,
0.1450,1.8788,1.4884,1.8471,1.8573,1.3454,1.6996,0.6278,0.3421,1.3845,0.5228,
0.1450,1.8798,1.4881,1.8463,1.8584,1.3446,1.7007,0.6272,0.3429,1.3850,0.5236,
0.1450,1.8804,1.4874,1.8458,1.8587,1.3438,1.7014,0.6268,0.3435,1.3851,0.5242,
0.1450,1.8805,1.4865,1.8452,1.8583,1.3428,1.7015,0.6279,0.3430,1.3848,0.5238,
0.1451,1.8816,1.4840,1.8434,1.8591,1.3409,1.7027,0.6293,0.3420,1.3835,0.5257,
0.1451,1.8827,1.4836,1.8428,1.8605,1.3404,1.7038,0.6277,0.3437,1.3842,0.5271,
0.1451,1.8847,1.4839,1.8424,1.8624,1.3402,1.7058,0.6240,0.3476,1.3863,0.5281,
0.1450,1.8861,1.4856,1.8434,1.8640,1.3405,1.7072,0.6194,0.3524,1.3890,0.5282,
0.1450,1.8879,1.4850,1.8426,1.8658,1.3402,1.7090,0.6175,0.3546,1.3897,0.5298,
0.1450,1.8896,1.4849,1.8420,1.8679,1.3402,1.7106,0.6147,0.3575,1.3910,0.5315,
0.1451,1.8904,1.4845,1.8411,1.8690,1.3394,1.7115,0.6141,0.3580,1.3912,0.5330,
0.1450,1.8914,1.4847,1.8406,1.8702,1.3394,1.7125,0.6121,0.3601,1.3921,0.5340,
0.1449,1.8928,1.4848,1.8401,1.8720,1.3397,1.7140,0.6088,0.3631,1.3932,0.5357,
0.1449,1.8937,1.4846,1.8395,1.8732,1.3398,1.7151,0.6068,0.3652,1.3941,0.5367,
0.1449,1.8951,1.4846,1.8387,1.8751,1.3400,1.7166,0.6048,0.3673,1.3951,0.5382,
0.1451,1.8956,1.4845,1.8387,1.8759,1.3404,1.7171,0.6033,0.3688,1.3955,0.5391,
0.1451,1.8965,1.4837,1.8381,1.8770,1.3404,1.7180,0.6028,0.3693,1.3954,0.5402,
0.1451,1.8973,1.4832,1.8376,1.8779,1.3403,1.7189,0.6021,0.3701,1.3954,0.5415,
0.1451,1.8986,1.4830,1.8370,1.8796,1.3405,1.7203,0.5999,0.3725,1.3965,0.5426,
0.1451,1.8994,1.4825,1.8365,1.8806,1.3408,1.7210,0.5995,0.3728,1.3963,0.5439,
0.1450,1.9003,1.4822,1.8362,1.8819,1.3415,1.7220,0.5977,0.3745,1.3968,0.5453,
0.1450,1.9014,1.4821,1.8359,1.8832,1.3418,1.7232,0.5959,0.3765,1.3978,0.5463,
0.1449,1.9025,1.4815,1.8354,1.8845,1.3423,1.7244,0.5947,0.3777,1.3979,0.5480,
0.1449,1.9040,1.4814,1.8345,1.8866,1.3430,1.7262,0.5911,0.3813,1.3997,0.5494,
0.1449,1.9051,1.4807,1.8342,1.8882,1.3436,1.7275,0.5892,0.3831,1.4002,0.5508,
0.1450,1.9062,1.4810,1.8339,1.8897,1.3441,1.7286,0.5867,0.3857,1.4016,0.5515,
0.1451,1.9072,1.4806,1.8332,1.8913,1.3449,1.7296,0.5850,0.3872,1.4019,0.5530,
0.1450,1.9084,1.4806,1.8324,1.8932,1.3455,1.7309,0.5824,0.3895,1.4029,0.5545,
0.1450,1.9092,1.4799,1.8321,1.8941,1.3460,1.7316,0.5819,0.3900,1.4027,0.5555,
0.1451,1.9097,1.4799,1.8316,1.8953,1.3467,1.7323,0.5809,0.3907,1.4028,0.5568,
0.1451,1.9105,1.4793,1.8313,1.8963,1.3472,1.7331,0.5796,0.3920,1.4030,0.5579,
0.1450,1.9112,1.4788,1.8307,1.8974,1.3476,1.7337,0.5791,0.3923,1.4029,0.5592,
0.1450,1.9119,1.4779,1.8304,1.8979,1.3470,1.7346,0.5790,0.3927,1.4028,0.5593,
0.1450,1.9128,1.4771,1.8296,1.8991,1.3474,1.7355,0.5785,0.3931,1.4023,0.5608,
0.1452,1.9141,1.4769,1.8292,1.9009,1.3482,1.7368,0.5759,0.3958,1.4034,0.5620,
0.1452,1.9146,1.4763,1.8287,1.9016,1.3485,1.7374,0.5757,0.3958,1.4029,0.5632,
0.1451,1.9152,1.4752,1.8282,1.9025,1.3487,1.7380,0.5760,0.3956,1.4021,0.5645,
0.1452,1.9160,1.4747,1.8277,1.9038,1.3495,1.7389,0.5745,0.3969,1.4023,0.5656,
