2.905348,5.042372,0.811004,1.940515,3.179864,0.889901,-0.003390,0.747389,1.767885,3.961992,0.952360,1.369248,5.702275,4.667486,0.337388,1.571406,5.516459,4.197404,0.963536,2.753610,3.336188,1.408890,0.399938,5.029018,1.931483,2.560867,3.284735,3.082268,3.325737,1.296145,0.511292,4.467229,1.957098,
2.934401,5.025362,0.839413,1.928252,3.159622,0.917654,-0.028465,0.717933,1.743013,3.941065,0.976336,1.397932,5.688987,4.697242,0.358815,1.541446,5.488218,4.170114,0.935543,2.778749,3.307343,1.386897,0.423282,5.055633,1.961383,2.585342,3.259793,3.054250,3.307020,1.274373,0.537388,4.439192,1.983237,
2.959318,5.034804,0.850271,1.908338,3.135131,0.943571,-0.055669,0.688433,1.730225,3.958637,0.998602,1.425237,5.694559,4.720676,0.360056,1.519443,5.460645,4.142005,0.906672,2.786650,3.280811,1.365497,0.440534,5.083689,1.984274,2.596947,3.241542,3.028146,3.295659,1.271540,0.557512,4.416080,1.999422,
2.983130,5.053861,0.843164,1.905928,3.140048,0.959251,-0.082619,0.677237,1.741834,3.980116,1.001018,1.447248,5.705812,4.745244,0.352209,1.526786,5.435107,4.115457,0.902893,2.773210,3.252965,1.340792,0.461613,5.112484,2.000290,2.586902,3.226816,3.011133,3.286572,1.263918,0.575522,4.390757,2.007706,
2.996742,5.062585,0.838671,1.915262,3.153812,0.977402,-0.109909,0.659549,1.746482,3.996845,1.014014,1.471146,5.713414,4.762058,0.334654,1.534059,5.410646,4.087859,0.891541,2.765334,3.228513,1.321931,0.484175,5.137717,2.018800,2.581286,3.209592,2.991569,3.274742,1.256136,0.596225,4.367262,2.019669,
3.015104,5.077418,0.836717,1.925056,3.173456,0.991793,-0.138146,0.649177,1.753870,4.012217,1.029864,1.492116,5.729463,4.772542,0.313097,1.531813,5.388793,4.063818,0.885080,2.759550,3.205793,1.305150,0.500388,5.164485,2.036743,2.574731,3.199802,2.975958,3.275721,1.253356,0.611467,4.346660,2.025408,
3.031371,5.092767,0.827769,1.939166,3.196348,1.005934,-0.160229,0.632654,1.755874,4.025569,1.044224,1.512428,5.732579,4.780171,0.289169,1.526328,5.369524,4.045737,0.871531,2.760084,3.183496,1.288764,0.518231,5.187395,2.057852,2.574472,3.189082,2.960221,3.270597,1.255460,0.626911,4.326576,2.037917,
3.047055,5.111245,0.825816,1.958330,3.221014,1.023536,-0.184159,0.611912,1.756485,4.038245,1.059750,1.535507,5.721433,4.780118,0.263530,1.521327,5.348259,4.024858,0.854560,2.764733,3.158942,1.269095,0.535871,5.210126,2.081661,2.576854,3.176350,2.940914,3.264326,1.261927,0.644792,4.307078,2.055512,
3.065918,5.132941,0.831507,1.973657,3.244862,1.038957,-0.208724,0.590801,1.755818,4.049492,1.072877,1.558180,5.705625,4.774769,0.241474,1.518374,5.329175,4.007105,0.836464,2.771450,3.136359,1.251067,0.553297,5.230606,2.103276,2.578749,3.164143,2.920784,3.256553,1.273257,0.659075,4.290748,2.074433,
3.088138,5.156778,0.834206,1.988343,3.265776,1.050255,-0.228614,0.577044,1.756916,4.060411,1.085211,1.578236,5.685636,4.768192,0.222790,1.518369,5.318020,3.993799,0.824848,2.777735,3.114365,1.233266,0.564451,5.243366,2.117433,2.577707,3.157428,2.904233,3.251873,1.286769,0.666082,4.281885,2.093996,
3.110812,5.178524,0.843867,1.999935,3.286123,1.058063,-0.246347,0.572186,1.761924,4.070155,1.086836,1.592862,5.663941,4.762513,0.211606,1.510598,5.312413,3.985761,0.822408,2.781152,3.094187,1.218783,0.562225,5.259584,2.127255,2.576264,3.156259,2.897499,3.249829,1.300511,0.662582,4.279498,2.113368,
