-0.0015,0.0340,-0.0055,-0.0095,-0.1620,0.0075,0.0180,0.0130,0.0210,-0.1360,0.1575,
-0.0035,0.0230,-0.0065,-0.0260,-0.1380,0.0135,0.0240,0.0020,0.0260,-0.1525,0.1520,
-0.0040,0.0210,-0.0085,-0.0160,-0.1370,0.0045,0.0315,0.0115,0.0230,-0.1545,0.1655,
-0.0020,0.0260,-0.0070,-0.0210,-0.1485,0.0085,0.0190,0.0145,0.0205,-0.1545,0.1700,
0.0005,0.0235,-0.0050,-0.0210,-0.1505,0.0065,0.0210,0.0180,0.0170,-0.1525,0.1675,
-0.0075,0.0065,-0.0055,-0.0285,-0.1485,0.0095,0.0145,0.0250,0.0145,-0.1235,0.1590,
0.0055,0.0115,-0.0025,-0.0390,-0.1470,0.0005,0.0225,0.0240,0.0210,-0.1250,0.1525,
0.0055,0.0195,-0.0020,-0.0220,-0.1675,0.0120,0.0235,0.0135,0.0215,-0.1465,0.1680,
0.0045,0.0250,0.0015,-0.0245,-0.1630,0.0055,0.0125,0.0170,0.0145,-0.1340,0.1705,
0.0070,0.0220,-0.0010,-0.0170,-0.1335,0.0085,0.0100,0.0245,0.0195,-0.1475,0.1605,
-0.0025,0.0240,-0.0010,-0.0130,-0.1470,0.0040,0.0245,0.0225,0.0160,-0.1245,0.1595,
0.0015,0.0130,0.0070,-0.0330,-0.1660,-0.0025,0.0210,0.0235,0.0225,-0.1430,0.1590,
0.0025,0.0305,0.0040,-0.0055,-0.1430,0.0090,0.0210,0.0220,0.0205,-0.1320,0.1775,
0.0020,0.0320,-0.0045,-0.0090,-0.1465,0.0030,0.0020,0.0170,0.0110,-0.1250,0.1525,
0.0000,0.0100,-0.0030,-0.0270,-0.1650,0.0095,0.0235,0.0180,0.0250,-0.1210,0.1675,
-0.0035,0.0255,-0.0040,-0.0205,-0.1525,0.0070,0.0220,0.0160,0.0325,-0.1345,0.1560,
0.0055,0.0230,-0.0080,-0.0255,-0.1520,0.0100,0.0215,0.0140,0.0200,-0.1490,0.1595,
-0.0030,0.0235,0.0060,-0.0195,-0.1380,0.0050,0.0205,0.0205,0.0165,-0.1420,0.1615,
-0.0015,0.0210,0.0025,-0.0350,-0.1585,0.0065,0.0115,0.0245,0.0125,-0.1210,0.1630,
-0.0055,0.0245,-0.0035,-0.0385,-0.1390,0.0100,0.0005,0.0285,0.0200,-0.1340,0.1715,
-0.0025,0.0240,-0.0025,-0.0335,-0.1495,-0.0025,0.0305,0.0045,0.0265,-0.1365,0.1615,
0.0035,0.0290,-0.0090,-0.0310,-0.1400,0.0035,0.0070,0.0035,0.0115,-0.1495,0.1640,
0.0015,0.0250,-0.0140,-0.0250,-0.1425,0.0105,0.0105,0.0155,0.0175,-0.1435,0.1520,
0.0045,0.0140,0.0025,-0.0235,-0.1560,0.0075,0.0305,0.0170,0.0220,-0.1330,0.1610,
-0.0005,0.0160,0.0080,-0.0155,-0.1640,0.0070,0.0095,0.0045,0.0220,-0.1220,0.1660,
-0.0045,0.0195,-0.0015,-0.0215,-0.1405,0.0115,0.0260,0.0130,0.0185,-0.1510,0.1645,
0.0005,0.0160,0.0025,-0.0275,-0.1475,0.0050,0.0045,0.0155,0.0290,-0.1355,0.1515,
-0.0040,0.0175,-0.0105,-0.0295,-0.1585,0.0055,0.0240,0.0210,0.0280,-0.1230,0.1525,
-0.0005,0.0175,0.0020,-0.0160,-0.1640,0.0055,0.0265,0.0240,0.0195,-0.1380,0.1745,
0.0015,0.0225,-0.0055,-0.0175,-0.1640,0.0020,0.0065,0.0370,0.0250,-0.1465,0.1650,
0.0030,0.0315,0.0020,-0.0095,-0.1320,0.0050,0.0125,0.0270,0.0205,-0.1480,0.1565,
0.0005,0.0160,-0.0025,-0.0250,-0.1250,0.0045,0.0340,0.0175,0.0190,-0.1370,0.1400,
-0.0075,0.0150,-0.0060,-0.0185,-0.1690,0.0090,0.0200,0.0215,0.0230,-0.1375,0.1565,
0.0015,0.0180,-0.0025,-0.0285,-0.1630,0.0055,0.0125,0.0165,0.0205,-0.1380,0.1445,
-0.0015,0.0275,-0.0030,-0.0180,-0.1715,0.0065,0.0300,0.0205,0.0295,-0.1420,0.1630,
-0.0065,0.0075,0.0010,-0.0230,-0.1250,0.0105,0.0210,0.0200,0.0105,-0.1205,0.1605,
0.0015,0.0295,-0.0085,-0.0125,-0.1515,0.0070,0.0255,0.0295,0.0155,-0.1160,0.1870,
-0.0060,0.0190,-0.0015,-0.0220,-0.1220,-0.0010,0.0265,0.0290,0.0315,-0.1375,0.1730,
0.0035,0.0220,-0.0010,-0.0175,-0.1635,0.0095,0.0180,0.0180,0.0160,-0.1290,0.1605,
-0.0050,0.0160,-0.0040,-0.0185,-0.1490,0.0115,0.0115,0.0140,0.0225,-0.1240,0.1630,
0.0020,0.0175,-0.0045,-0.0220,-0.1505,0.0090,0.0305,0.0315,0.0195,-0.1145,0.1610,
-0.0005,0.0045,-0.0115,-0.0160,-0.1630,0.0000,0.0160,0.0150,0.0215,-0.1455,0.1655,
-0.0020,0.0200,0.0000,-0.0140,-0.1570,0.0005,0.0140,0.0175,0.0155,-0.1400,0.1590,
-0.0025,0.0195,0.0020,-0.0070,-0.1530,0.0020,0.0225,0.0270,0.0235,-0.1500,0.1380,
-0.0010,0.0155,-0.0095,-0.0175,-0.1460,0.0140,0.0255,0.0190,0.0220,-0.1420,0.1365,
0.0020,0.0250,-0.0040,-0.0325,-0.1480,0.0040,0.0210,0.0295,0.0205,-0.1340,0.1550,
0.0020,0.0150,-0.0045,-0.0145,-0.1630,0.0095,0.0240,0.0200,0.0155,-0.1235,0.1650,
0.0075,0.0295,-0.0005,-0.0340,-0.1585,0.0025,0.0255,0.0215,0.0155,-0.1305,0.1810,
0.0050,0.0235,-0.0065,-0.0265,-0.1560,0.0010,0.0270,0.0170,0.0200,-0.1290,0.1410,
0.0015,0.0145,-0.0030,-0.0270,-0.1665,0.0055,0.0170,0.0225,0.0210,-0.1395,0.1465,
-0.0030,0.0350,-0.0010,-0.0180,-0.1560,0.0065,0.0235,0.0205,0.0135,-0.1360,0.1585,
0.0005,0.0265,-0.0025,-0.0105,-0.1500,0.0065,0.0215,0.0135,0.0190,-0.1105,0.1555,
-0.0070,0.0345,0.0010,-0.0225,-0.1565,0.0105,0.0095,0.0290,0.0200,-0.1240,0.1395,
0.0000,0.0110,0.0000,-0.0180,-0.1510,0.0005,0.0185,0.0220,0.0175,-0.1390,0.1585,
0.0045,0.0305,0.0105,-0.0175,-0.1450,0.0060,0.0165,0.0275,0.0175,-0.1500,0.1410,
0.0060,0.0270,-0.0020,-0.0310,-0.1595,0.0080,0.0255,0.0190,0.0170,-0.1300,0.1520,
0.0005,0.0290,0.0025,-0.0080,-0.1470,0.0080,0.0275,0.0170,0.0245,-0.1425,0.1785,
-0.0010,0.0235,-0.0015,-0.0175,-0.1380,0.0100,0.0275,0.0135,0.0030,-0.1170,0.1550,
0.0060,0.0290,-0.0015,-0.0180,-0.1465,0.0105,0.0085,0.0110,0.0195,-0.1485,0.1710,
-0.0020,0.0100,0.0000,-0.0260,-0.1590,0.0050,0.0255,0.0270,0.0250,-0.1245,0.1455,
-0.0025,0.0100,0.0035,-0.0310,-0.1595,0.0085,0.0195,0.0220,0.0240,-0.1255,0.1835,
0.0055,0.0095,-0.0085,-0.0190,-0.1475,0.0050,0.0195,0.0320,0.0205,-0.1270,0.1675,
-0.0050,0.0290,0.0000,-0.0135,-0.1665,0.0080,0.0165,0.0380,0.0200,-0.1540,0.1630,
-0.0005,0.0070,-0.0020,-0.0270,-0.1615,0.0085,0.0235,0.0230,0.0105,-0.1500,0.1580,
-0.0020,0.0200,-0.0030,-0.0180,-0.1560,0.0110,0.0240,0.0280,0.0105,-0.1370,0.1645,
-0.0020,0.0250,-0.0060,-0.0290,-0.1675,0.0050,0.0260,0.0195,0.0100,-0.1235,0.1755,
-0.0045,0.0260,0.0050,-0.0200,-0.1525,0.0005,0.0225,0.0135,0.0360,-0.1295,0.1510,
-0.0020,0.0295,-0.0030,-0.0320,-0.1550,0.0060,0.0125,0.0175,0.0350,-0.1290,0.1700,
0.0055,0.0215,0.0025,-0.0255,-0.1585,0.0050,0.0145,0.0125,0.0310,-0.1385,0.1870,
0.0035,0.0210,0.0010,-0.0180,-0.1460,0.0125,0.0295,0.0210,0.0095,-0.1250,0.1610,
-0.0030,0.0355,0.0015,-0.0270,-0.1445,0.0005,0.0240,0.0190,0.0165,-0.1280,0.1495,
0.0040,0.0205,0.0020,-0.0325,-0.1515,0.0115,0.0180,0.0260,0.0295,-0.1395,0.1590,
0.0010,0.0095,0.0045,-0.0320,-0.1630,0.0070,0.0315,0.0305,0.0250,-0.1435,0.1740,
-0.0045,0.0075,-0.0010,-0.0195,-0.1330,0.0045,0.0220,0.0160,0.0225,-0.1210,0.1810,
-0.0095,0.0220,-0.0085,-0.0115,-0.1455,0.0055,0.0190,0.0325,0.0155,-0.1510,0.1625,
-0.0005,0.0075,-0.0025,-0.0165,-0.1520,0.0100,0.0265,0.0210,0.0135,-0.1305,0.1590,
-0.0005,0.0295,-0.0060,-0.0235,-0.1435,0.0060,0.0260,0.0310,0.0275,-0.1170,0.1495,
0.0000,0.0155,-0.0025,-0.0235,-0.1350,0.0065,0.0280,0.0225,0.0270,-0.1555,0.1590,
0.0010,0.0340,0.0000,-0.0340,-0.1420,0.0080,0.0200,0.0255,0.0100,-0.1395,0.1590,
0.0045,0.0145,-0.0105,-0.0365,-0.1465,0.0055,0.0115,0.0265,0.0185,-0.1155,0.1625,
-0.0045,0.0190,-0.0040,-0.0220,-0.1540,0.0130,0.0220,0.0240,0.0185,-0.1440,0.1555,
0.0005,0.0155,0.0015,-0.0295,-0.1700,0.0035,0.0235,0.0190,0.0150,-0.1225,0.1595,
0.0105,0.0315,0.0000,-0.0160,-0.1440,0.0040,0.0185,0.0165,0.0255,-0.1405,0.1910,
0.0075,0.0230,-0.0025,-0.0260,-0.1410,0.0025,0.0200,0.0230,0.0180,-0.1440,0.1575,
-0.0120,0.0250,0.0005,-0.0295,-0.1460,0.0020,0.0080,0.0155,0.0165,-0.1210,0.1570,
0.0035,0.0125,0.0005,-0.0190,-0.1440,0.0060,0.0160,0.0220,0.0175,-0.1290,0.1540,
