-0.0710, 0.0043, -0.1011, -0.1974, 0.0099
-0.0700, 0.0053, -0.1001, -0.1964, 0.0109
-0.0690, 0.0063, -0.0992, -0.1954, 0.0119
-0.0680, 0.0073, -0.0982, -0.1944, 0.0129
-0.0670, 0.0082, -0.0973, -0.1934, 0.0139
-0.0660, 0.0092, -0.0965, -0.1924, 0.0149
-0.0652, 0.0101, -0.0958, -0.1914, 0.0158
-0.0644, 0.0110, -0.0951, -0.1905, 0.0167
-0.0635, 0.0118, -0.0943, -0.1897, 0.0175
-0.0627, 0.0126, -0.0936, -0.1888, 0.0183
-0.0620, 0.0133, -0.0928, -0.1880, 0.0191
-0.0613, 0.0140, -0.0921, -0.1872, 0.0198
-0.0607, 0.0146, -0.0915, -0.1865, 0.0204
-0.0601, 0.0152, -0.0910, -0.1857, 0.0211
-0.0595, 0.0158, -0.0905, -0.1849, 0.0217
-0.0589, 0.0164, -0.0901, -0.1842, 0.0224
-0.0583, 0.0169, -0.0898, -0.1834, 0.0229
-0.0578, 0.0174, -0.0897, -0.1827, 0.0234
-0.0574, 0.0178, -0.0897, -0.1820, 0.0239
-0.0570, 0.0182, -0.0898, -0.1813, 0.0244
-0.0566, 0.0185, -0.0900, -0.1806, 0.0248
-0.0562, 0.0188, -0.0902, -0.1799, 0.0252
-0.0559, 0.0191, -0.0906, -0.1792, 0.0255
-0.0555, 0.0194, -0.0910, -0.1785, 0.0259
-0.0552, 0.0197, -0.0914, -0.1778, 0.0263
-0.0549, 0.0199, -0.0917, -0.1771, 0.0266
-0.0547, 0.0201, -0.0921, -0.1764, 0.0268
-0.0545, 0.0203, -0.0925, -0.1758, 0.0270
-0.0544, 0.0204, -0.0930, -0.1752, 0.0272
-0.0543, 0.0205, -0.0936, -0.1745, 0.0274
-0.0542, 0.0206, -0.0943, -0.1739, 0.0275
-0.0542, 0.0206, -0.0951, -0.1733, 0.0276
-0.0541, 0.0207, -0.0959, -0.1726, 0.0277
-0.0541, 0.0207, -0.0966, -0.1720, 0.0278
-0.0541, 0.0207, -0.0973, -0.1714, 0.0278
-0.0542, 0.0207, -0.0979, -0.1709, 0.0278
-0.0544, 0.0206, -0.0987, -0.1703, 0.0277
-0.0546, 0.0205, -0.0995, -0.1698, 0.0275
-0.0549, 0.0203, -0.1003, -0.1694, 0.0272
-0.0552, 0.0201, -0.1010, -0.1690, 0.0270
-0.0554, 0.0199, -0.1017, -0.1685, 0.0268
-0.0556, 0.0198, -0.1023, -0.1680, 0.0267
-0.0558, 0.0196, -0.1029, -0.1675, 0.0265
-0.0562, 0.0194, -0.1037, -0.1671, 0.0262
-0.0565, 0.0192, -0.1045, -0.1666, 0.0260
-0.0567, 0.0191, -0.1052, -0.1661, 0.0257
-0.0570, 0.0189, -0.1059, -0.1656, 0.0256
-0.0572, 0.0188, -0.1068, -0.1650, 0.0254
-0.0575, 0.0186, -0.1077, -0.1644, 0.0251
-0.0578, 0.0184, -0.1086, -0.1638, 0.0249
-0.0581, 0.0183, -0.1096, -0.1631, 0.0246
-0.0586, 0.0180, -0.1106, -0.1626, 0.0243
-0.0592, 0.0177, -0.1117, -0.1622, 0.0238
-0.0598, 0.0174, -0.1126, -0.1618, 0.0233
-0.0604, 0.0171, -0.1136, -0.1613, 0.0228
-0.0610, 0.0168, -0.1145, -0.1609, 0.0223
-0.0615, 0.0166, -0.1153, -0.1603, 0.0219
-0.0622, 0.0162, -0.1162, -0.1600, 0.0213
-0.0629, 0.0159, -0.1172, -0.1596, 0.0207
-0.0636, 0.0155, -0.1182, -0.1593, 0.0201
-0.0643, 0.0152, -0.1191, -0.1590, 0.0195
-0.0651, 0.0148, -0.1201, -0.1587, 0.0188
-0.0658, 0.0145, -0.1211, -0.1584, 0.0182
-0.0668, 0.0141, -0.1221, -0.1583, 0.0174
-0.0677, 0.0136, -0.1232, -0.1583, 0.0166
-0.0687, 0.0132, -0.1242, -0.1582, 0.0157
-0.0696, 0.0128, -0.1252, -0.1581, 0.0150
-0.0705, 0.0124, -0.1263, -0.1581, 0.0141
-0.0714, 0.0120, -0.1274, -0.1579, 0.0134
-0.0723, 0.0116, -0.1284, -0.1579, 0.0126
-0.0732, 0.0112, -0.1295, -0.1577, 0.0118
-0.0743, 0.0107, -0.1306, -0.1580, 0.0107
-0.0752, 0.0102, -0.1317, -0.1581, 0.0098
-0.0763, 0.0098, -0.1328, -0.1582, 0.0088
-0.0773, 0.0093, -0.1338, -0.1583, 0.0079
-0.0783, 0.0088, -0.1349, -0.1585, 0.0069
-0.0793, 0.0084, -0.1360, -0.1586, 0.0060
-0.0803, 0.0079, -0.1370, -0.1587, 0.0050
-0.0813, 0.0075, -0.1381, -0.1588, 0.0041
-0.0823, 0.0070, -0.1392, -0.1590, 0.0032
-0.0834, 0.0066, -0.1403, -0.1592, 0.0022
-0.0843, 0.0062, -0.1412, -0.1593, 0.0014
-0.0853, 0.0057, -0.1422, -0.1594, 0.0004
-0.0860, 0.0054, -0.1431, -0.1594, -0.0003
-0.0867, 0.0050, -0.1440, -0.1593, -0.0010
-0.0871, 0.0048, -0.1446, -0.1588, -0.0014
-0.0875, 0.0046, -0.1453, -0.1584, -0.0018
-0.0883, 0.0042, -0.1462, -0.1585, -0.0026
-0.0891, 0.0038, -0.1470, -0.1585, -0.0033
-0.0897, 0.0034, -0.1477, -0.1584, -0.0039
-0.0902, 0.0031, -0.1484, -0.1582, -0.0045
-0.0910, 0.0027, -0.1492, -0.1583, -0.0052
-0.0917, 0.0023, -0.1500, -0.1584, -0.0059
-0.0925, 0.0019, -0.1508, -0.1584, -0.0066
-0.0932, 0.0015, -0.1515, -0.1585, -0.0074
-0.0940, 0.0010, -0.1524, -0.1586, -0.0082
-0.0949, 0.0004, -0.1533, -0.1589, -0.0091
-0.0960, -0.0002, -0.1543, -0.1594, -0.0102
-0.0969, -0.0008, -0.1553, -0.1598, -0.0111
-0.0977, -0.0013, -0.1562, -0.1601, -0.0120
-0.0987, -0.0019, -0.1573, -0.1605, -0.0129
-0.0996, -0.0025, -0.1584, -0.1610, -0.0139
-0.1007, -0.0032, -0.1595, -0.1615, -0.0150
-0.1015, -0.0037, -0.1605, -0.1618, -0.0158
-0.1023, -0.0043, -0.1615, -0.1621, -0.0166
-0.1029, -0.0048, -0.1625, -0.1622, -0.0173
-0.1037, -0.0053, -0.1635, -0.1624, -0.0181
-0.1044, -0.0059, -0.1645, -0.1626, -0.0188
-0.1051, -0.0064, -0.1654, -0.1628, -0.0196
-0.1060, -0.0072, -0.1664, -0.1633, -0.0205
-0.1070, -0.0080, -0.1675, -0.1638, -0.0215
-0.1080, -0.0089, -0.1686, -0.1645, -0.0226
-0.1090, -0.0098, -0.1696, -0.1651, -0.0236
-0.1101, -0.0109, -0.1707, -0.1658, -0.0248
-0.1113, -0.0120, -0.1718, -0.1668, -0.0261
-0.1126, -0.0133, -0.1729, -0.1678, -0.0274
-0.1141, -0.0147, -0.1741, -0.1690, -0.0290
-0.1153, -0.0160, -0.1752, -0.1700, -0.0303
-0.1165, -0.0173, -0.1763, -0.1709, -0.0316
-0.1178, -0.0186, -0.1774, -0.1720, -0.0329
-0.1190, -0.0198, -0.1785, -0.1728, -0.0341
-0.1199, -0.0208, -0.1795, -0.1734, -0.0351
-0.1209, -0.0220, -0.1805, -0.1741, -0.0361
-0.1218, -0.0230, -0.1815, -0.1746, -0.0371
-0.1226, -0.0239, -0.1824, -0.1751, -0.0379
-0.1235, -0.0249, -0.1834, -0.1757, -0.0388
-0.1246, -0.0262, -0.1844, -0.1766, -0.0400
-0.1258, -0.0277, -0.1855, -0.1776, -0.0413
-0.1272, -0.0294, -0.1868, -0.1790, -0.0428
-0.1285, -0.0309, -0.1879, -0.1801, -0.0441
-0.1296, -0.0321, -0.1890, -0.1809, -0.0452
-0.1307, -0.0334, -0.1902, -0.1818, -0.0462
-0.1317, -0.0346, -0.1912, -0.1827, -0.0473
-0.1329, -0.0361, -0.1923, -0.1837, -0.0485
-0.1341, -0.0376, -0.1934, -0.1847, -0.0498
-0.1352, -0.0389, -0.1945, -0.1856, -0.0509
-0.1362, -0.0402, -0.1955, -0.1864, -0.0519
-0.1372, -0.0415, -0.1966, -0.1872, -0.0530
-0.1381, -0.0426, -0.1976, -0.1878, -0.0538
-0.1389, -0.0437, -0.1986, -0.1883, -0.0546
-0.1400, -0.0451, -0.1997, -0.1891, -0.0556
-0.1410, -0.0465, -0.2008, -0.1898, -0.0566
-0.1419, -0.0476, -0.2019, -0.1903, -0.0574
-0.1427, -0.0487, -0.2030, -0.1909, -0.0582
-0.1436, -0.0498, -0.2041, -0.1914, -0.0590
-0.1444, -0.0509, -0.2052, -0.1919, -0.0598
-0.1453, -0.0520, -0.2063, -0.1924, -0.0605
-0.1461, -0.0530, -0.2074, -0.1929, -0.0612
-0.1469, -0.0541, -0.2086, -0.1935, -0.0619
-0.1479, -0.0554, -0.2098, -0.1942, -0.0628
-0.1490, -0.0569, -0.2110, -0.1951, -0.0639
-0.1501, -0.0583, -0.2121, -0.1959, -0.0649
-0.1513, -0.0599, -0.2133, -0.1969, -0.0660
-0.1525, -0.0615, -0.2145, -0.1980, -0.0673
-0.1536, -0.0631, -0.2157, -0.1991, -0.0684
-0.1548, -0.0648, -0.2169, -0.2002, -0.0696
-0.1560, -0.0665, -0.2181, -0.2013, -0.0709
-0.1573, -0.0683, -0.2192, -0.2024, -0.0722
-0.1585, -0.0699, -0.2204, -0.2036, -0.0734
-0.1598, -0.0717, -0.2216, -0.2048, -0.0747
-0.1611, -0.0736, -0.2228, -0.2061, -0.0761
-0.1625, -0.0755, -0.2240, -0.2074, -0.0776
-0.1638, -0.0775, -0.2251, -0.2088, -0.0791
-0.1652, -0.0795, -0.2262, -0.2102, -0.0806
-0.1665, -0.0814, -0.2273, -0.2116, -0.0821
-0.1679, -0.0835, -0.2285, -0.2129, -0.0836
-0.1693, -0.0856, -0.2296, -0.2142, -0.0852
-0.1706, -0.0876, -0.2306, -0.2155, -0.0867
-0.1720, -0.0897, -0.2318, -0.2169, -0.0882
-0.1733, -0.0917, -0.2330, -0.2182, -0.0897
-0.1747, -0.0937, -0.2342, -0.2195, -0.0912
-0.1761, -0.0956, -0.2355, -0.2209, -0.0926
-0.1777, -0.0976, -0.2371, -0.2221, -0.0939
-0.1792, -0.0994, -0.2386, -0.2233, -0.0953
-0.1807, -0.1013, -0.2401, -0.2246, -0.0966
-0.1823, -0.1032, -0.2416, -0.2259, -0.0980
-0.1838, -0.1050, -0.2431, -0.2271, -0.0993
-0.1854, -0.1068, -0.2447, -0.2284, -0.1006
-0.1868, -0.1086, -0.2461, -0.2297, -0.1020
-0.1883, -0.1104, -0.2476, -0.2309, -0.1033
-0.1897, -0.1122, -0.2490, -0.2322, -0.1046
-0.1913, -0.1140, -0.2505, -0.2335, -0.1059
-0.1927, -0.1157, -0.2519, -0.2348, -0.1072
-0.1940, -0.1174, -0.2532, -0.2360, -0.1085
-0.1953, -0.1190, -0.2545, -0.2372, -0.1096
-0.1965, -0.1206, -0.2557, -0.2383, -0.1108
-0.1977, -0.1222, -0.2569, -0.2395, -0.1120
-0.1989, -0.1240, -0.2582, -0.2406, -0.1133
-0.2002, -0.1257, -0.2595, -0.2418, -0.1145
-0.2013, -0.1274, -0.2606, -0.2428, -0.1157
-0.2026, -0.1291, -0.2619, -0.2440, -0.1170
-0.2039, -0.1310, -0.2633, -0.2452, -0.1183
