2.885313,5.833752,1.884421,4.744196,0.529360,3.980011,1.270340,5.801880,2.952582,6.232269,5.467622,6.212294,4.763126,2.561908,
2.874351,5.862795,1.910735,4.769911,0.558272,4.007828,1.296919,5.822758,2.974072,6.258025,5.494739,6.239203,4.788634,2.531984,
2.854940,5.855272,1.902788,4.763071,0.585818,4.012163,1.316800,5.811460,2.964550,6.240438,5.519036,6.232407,4.815845,2.508934,
2.831462,5.837297,1.884926,4.745803,0.614243,4.019716,1.340540,5.812386,2.972071,6.218447,5.545444,6.216787,4.843498,2.485845,
2.808734,5.818804,1.866618,4.725415,0.641403,4.032702,1.364349,5.825220,2.989169,6.200481,5.563858,6.210714,4.871988,2.465634,
2.787744,5.799805,1.848888,4.704045,0.663273,4.029582,1.390087,5.842884,3.009938,6.187328,5.582672,6.209949,4.901061,2.447747,
2.777357,5.788222,1.830364,4.688793,0.685115,4.023621,1.414904,5.856568,3.031750,6.175101,5.604289,6.209512,4.928870,2.432242,
2.768165,5.776770,1.813391,4.670542,0.708889,4.008817,1.439257,5.872820,3.055180,6.163645,5.622626,6.213520,4.956977,2.417896,
2.758375,5.768630,1.799073,4.651707,0.734547,3.998450,1.463027,5.890538,3.080021,6.147106,5.644014,6.215329,4.985622,2.402989,
2.748362,5.761909,1.791230,4.641322,0.760673,4.007140,1.480132,5.909651,3.105194,6.132885,5.664395,6.223178,5.015027,2.383795,
2.737943,5.755611,1.785026,4.631299,0.786753,4.014120,1.495038,5.932012,3.131775,6.118217,5.687517,6.230387,5.044406,2.364653,
2.728486,5.751832,1.781223,4.623001,0.812541,4.017142,1.506684,5.954707,3.159424,6.104219,5.712126,6.236128,5.073682,2.345396,
2.720975,5.750365,1.778279,4.615524,0.832639,4.025919,1.517060,5.978946,3.188163,6.086992,5.738510,6.241555,5.103002,2.325573,
2.713118,5.748334,1.775454,4.612127,0.850058,4.033471,1.526617,6.005117,3.217850,6.070607,5.765838,6.245175,5.130954,2.306471,
2.705539,5.746585,1.773301,4.608855,0.865679,4.032246,1.537349,6.031752,3.248190,6.051098,5.794345,6.246226,5.159598,2.287772,
2.697854,5.745113,1.773296,4.605154,0.881964,4.021481,1.541499,6.058935,3.278675,6.031435,5.824026,6.244290,5.188542,2.269756,
2.690473,5.744170,1.774012,4.603432,0.897486,4.007860,1.542883,6.078456,3.307220,6.014808,5.853596,6.242667,5.217098,2.252653,
2.684212,5.744532,1.775950,4.603466,0.911097,3.995162,1.540789,6.100364,3.337122,5.994731,5.883005,6.240468,5.245924,2.235428,
2.678297,5.746510,1.778958,4.606309,0.924158,3.982050,1.534060,6.114944,3.365022,5.978873,5.912229,6.238159,5.274267,2.218237,
2.672957,5.748144,1.781387,4.608925,0.937700,3.969302,1.527404,6.125527,3.393043,5.962254,5.940630,6.233906,5.303530,2.200305,
2.668457,5.753110,1.782576,4.616028,0.944417,3.964761,1.534021,6.123114,3.412952,5.944321,5.969719,6.227549,5.332403,2.182679,
2.663547,5.758450,1.783356,4.625594,0.948160,3.958032,1.542631,6.117090,3.425232,5.927650,5.998615,6.221502,5.360216,2.164987,
2.659296,5.764444,1.784551,4.636960,0.953104,3.950197,1.547099,6.115706,3.441658,5.913227,6.028255,6.216097,5.387075,2.147816,
2.655217,5.770089,1.785151,4.649402,0.956358,3.945498,1.554365,6.112531,3.457285,5.899655,6.057170,6.210389,5.412907,2.130816,
2.651429,5.775701,1.786389,4.661078,0.958653,3.936625,1.558365,6.109741,3.473424,5.888432,6.083288,6.205381,5.437867,2.114706,
2.648209,5.781351,1.788089,4.672744,0.962031,3.931812,1.554099,6.097554,3.480866,5.884813,6.106359,6.202841,5.461934,2.098829,
2.645292,5.786932,1.789160,4.684548,0.965423,3.920510,1.551043,6.083840,3.489110,5.882616,6.128741,6.201740,5.485106,2.084095,
2.642448,5.792597,1.790090,4.697699,0.967089,3.906352,1.550208,6.065312,3.492213,5.884385,6.149422,6.202015,5.507089,2.070406,
2.640865,5.800063,1.792819,4.714760,0.970077,3.887406,1.541809,6.049710,3.500466,5.887933,6.166501,6.202446,5.528310,2.057740,
2.639340,5.807442,1.795265,4.732477,0.973212,3.870631,1.533784,6.032893,3.506934,5.892704,6.184028,6.204248,5.549006,2.046112,
2.637929,5.816002,1.797995,4.752586,0.975048,3.852772,1.525945,6.017568,3.514024,5.897405,6.199714,6.205427,5.568529,2.035529,
2.636369,5.824554,1.801334,4.771990,0.976178,3.834984,1.518946,6.005941,3.525210,5.900261,6.212830,6.205935,5.587992,2.025132,
2.635737,5.834073,1.803393,4.794595,0.982044,3.816864,1.508634,5.996503,3.537413,5.900161,6.222761,6.205339,5.606757,2.015065,
2.635241,5.843847,1.806274,4.819828,0.992854,3.797917,1.494350,5.988131,3.550340,5.898327,6.231070,6.203294,5.624562,2.005448,
2.633435,5.848931,1.801294,4.843686,0.997540,3.780938,1.488912,5.978431,3.564200,5.896990,6.237353,6.200555,5.641726,1.996031,
2.631010,5.855167,1.797969,4.871003,1.006335,3.765364,1.482791,5.970970,3.579906,5.893569,6.244918,6.197754,5.658408,1.987451,
2.625328,5.861235,1.800911,4.898153,1.021399,3.747750,1.472566,5.963255,3.595390,5.889922,6.249755,6.194825,5.675462,1.979277,
2.620489,5.869274,1.801173,4.926382,1.037600,3.730817,1.461077,5.949987,3.604581,5.883622,6.249661,6.193692,5.692758,1.970628,
2.617719,5.878366,1.799278,4.957942,1.057532,3.714974,1.446155,5.941081,3.614861,5.876378,6.248185,6.191249,5.709475,1.962393,
2.616511,5.887482,1.799127,4.987659,1.080507,3.703942,1.430809,5.938894,3.630158,5.868330,6.247543,6.188809,5.725904,1.954741,
2.614070,5.901116,1.795985,5.020731,1.097868,3.689768,1.416529,5.936109,3.644371,5.862081,6.246883,6.186805,5.741593,1.947467,
2.617084,5.919755,1.789906,5.055193,1.110012,3.682824,1.400262,5.934508,3.658753,5.855464,6.245408,6.184903,5.756491,1.940360,
2.620712,5.940153,1.784360,5.089362,1.130221,3.677708,1.380237,5.927294,3.667402,5.853943,6.243912,6.183203,5.770208,1.933746,
2.627280,5.960382,1.779614,5.125414,1.153925,3.670001,1.359318,5.915804,3.671920,5.852654,6.243727,6.182513,5.782697,1.926912,
2.635373,5.983691,1.765650,5.162457,1.165316,3.663070,1.349545,5.900935,3.673119,5.852258,6.244748,6.182319,5.795424,1.920715,
2.646878,6.002200,1.749970,5.199139,1.183715,3.659293,1.338181,5.878978,3.665228,5.851369,6.245876,6.182472,5.807307,1.914437,
2.658938,6.019678,1.736005,5.237845,1.208458,3.658806,1.323809,5.860220,3.659671,5.846102,6.244274,6.184701,5.819165,1.908533,
2.675486,6.037579,1.716828,5.278646,1.237795,3.664603,1.307867,5.845108,3.657511,5.842649,6.242231,6.187248,5.829939,1.902459,
2.694342,6.058678,1.694691,5.321084,1.263576,3.675542,1.291493,5.832310,3.656166,5.836442,6.238293,6.189878,5.840462,1.896233,
2.716828,6.085617,1.671578,5.364667,1.283462,3.691730,1.272900,5.826360,3.661927,5.826396,6.234088,6.192726,5.850428,1.890497,
2.740628,6.115233,1.647213,5.409189,1.304560,3.709277,1.253255,5.820402,3.668592,5.817148,6.231669,6.195095,5.859541,1.885106,
2.762391,6.144258,1.624899,5.451178,1.328405,3.723814,1.230174,5.814568,3.674585,5.812121,6.227895,6.197343,5.866526,1.880666,
2.782210,6.171807,1.603957,5.494663,1.346667,3.736556,1.206177,5.810239,3.682282,5.802757,6.220800,6.199159,5.873702,1.876235,
2.800403,6.196066,1.582579,5.536649,1.367514,3.745355,1.179603,5.806534,3.690988,5.790772,6.214544,6.200775,5.881334,1.871254,
2.817264,6.221971,1.562480,5.580102,1.383705,3.757505,1.152941,5.805745,3.703599,5.776627,6.209462,6.201557,5.889785,1.865965,
2.832544,6.242310,1.541427,5.604859,1.409366,3.758012,1.120149,5.806517,3.713200,5.759119,6.202457,6.201407,5.896294,1.860011,
2.846180,6.262226,1.518871,5.629899,1.437170,3.759185,1.090131,5.807184,3.722773,5.741796,6.201566,6.200773,5.903763,1.854266,
2.858489,6.285954,1.500016,5.661849,1.464683,3.764473,1.056313,5.813831,3.736115,5.722774,6.201028,6.199656,5.910116,1.849109,
2.869239,6.310275,1.484537,5.693866,1.489694,3.771325,1.021882,5.822766,3.750932,5.702314,6.201947,6.197770,5.916242,1.844460,
2.878515,6.333174,1.469152,5.726673,1.513809,3.776326,0.986981,5.829991,3.763426,5.682097,6.203293,6.195498,5.921202,1.839875,
2.884121,6.352347,1.453102,5.741026,1.545546,3.785923,0.953676,5.828940,3.766282,5.672296,6.193848,6.196378,5.924264,1.835774,
2.889059,6.369850,1.438713,5.752006,1.574188,3.796018,0.919623,5.831331,3.770616,5.658967,6.184418,6.196684,5.927382,1.832187,
2.893547,6.385731,1.425715,5.766768,1.602633,3.808584,0.882803,5.836557,3.777019,5.644290,6.174681,6.197115,5.930406,1.828575,
2.898333,6.397294,1.411406,5.790170,1.623571,3.821572,0.847919,5.846111,3.786716,5.626764,6.166750,6.197295,5.933555,1.825684,
2.903837,6.406309,1.398597,5.818327,1.631770,3.838919,0.814208,5.859419,3.800951,5.606499,6.160234,6.196527,5.937251,1.822854,
2.911910,6.412905,1.388026,5.849811,1.627069,3.858091,0.782877,5.869917,3.811390,5.592489,6.161787,6.195246,5.941701,1.819457,
2.922147,6.417694,1.381563,5.881747,1.608918,3.872968,0.757506,5.876718,3.817517,5.581510,6.160183,6.194146,5.946894,1.816107,
2.934028,6.422431,1.378021,5.915647,1.584275,3.890619,0.734135,5.881847,3.821367,5.569095,6.157835,6.193248,5.952650,1.812368,
2.945227,6.427117,1.375206,5.936725,1.571233,3.907762,0.712780,5.886132,3.824819,5.557065,6.157115,6.194048,5.959334,1.808625,
2.955389,6.431374,1.372669,5.958471,1.561026,3.920252,0.687242,5.892033,3.826668,5.547626,6.157887,6.193353,5.964920,1.804378,
2.965317,6.436369,1.371404,5.986492,1.536362,3.927240,0.667620,5.896085,3.827626,5.535604,6.155894,6.193112,5.970889,1.799884,
2.976137,6.443617,1.372143,6.021994,1.502821,3.925582,0.656877,5.898203,3.823649,5.528888,6.153406,6.194167,5.977976,1.795401,
2.982036,6.450203,1.370924,6.047631,1.479634,3.920486,0.651225,5.897102,3.817885,5.522240,6.152892,6.195756,5.986167,1.790156,
2.979217,6.454767,1.367577,6.067982,1.461021,3.918557,0.650496,5.892867,3.810201,5.519982,6.159946,6.198099,5.993740,1.785832,
2.979073,6.454841,1.360557,6.083791,1.444777,3.917023,0.649458,5.891378,3.805689,5.517188,6.167914,6.200564,6.001913,1.781982,
2.974737,6.449355,1.345749,6.097453,1.433003,3.917011,0.645525,5.891278,3.801791,5.510890,6.172748,6.202470,6.009289,1.778186,
2.961709,6.442608,1.324901,6.109922,1.423060,3.918959,0.639994,5.894448,3.801781,5.506187,6.179453,6.204335,6.016818,1.774896,
2.948324,6.441587,1.308737,6.121914,1.413898,3.922660,0.630887,5.900561,3.804513,5.496358,6.184307,6.205350,6.024080,1.771555,
2.924120,6.453157,1.308940,6.143222,1.394487,3.928263,0.618695,5.908211,3.802763,5.477611,6.183454,6.203184,6.029762,1.767702,
2.895703,6.455393,1.298891,6.159595,1.379089,3.935932,0.607336,5.915733,3.800790,5.463493,6.183727,6.201602,6.034881,1.764498,
2.862821,6.450441,1.282330,6.170186,1.362750,3.945468,0.596454,5.925534,3.800632,5.450659,6.183124,6.199723,6.040231,1.761782,
2.824020,6.443611,1.258044,6.178793,1.349467,3.957169,0.585291,5.932039,3.795799,5.443619,6.180741,6.198436,6.045043,1.758990,
2.786024,6.430331,1.230650,6.184096,1.339510,3.969901,0.573343,5.939787,3.792769,5.435332,6.176189,6.196768,6.050153,1.756451,
2.746609,6.410556,1.195736,6.185583,1.337881,3.981704,0.561838,5.949557,3.793525,5.428056,6.170708,6.194432,6.055105,1.753987,
2.703577,6.385627,1.156100,6.184211,1.339658,3.989671,0.549965,5.959458,3.795892,5.424619,6.169337,6.192561,6.060355,1.751931,
2.657799,6.362880,1.118799,6.181356,1.340310,3.996999,0.537437,5.969514,3.798729,5.417135,6.166176,6.190339,6.065925,1.749201,
2.609248,6.343125,1.082235,6.186276,1.332841,4.004982,0.520157,5.982411,3.803366,5.409327,6.163419,6.186121,6.070431,1.746416,
2.582130,6.316641,1.045494,6.188668,1.330158,4.008730,0.505538,5.993279,3.806627,5.402022,6.158162,6.182534,6.075354,1.743948,
2.568442,6.283803,1.003223,6.184570,1.333450,4.011761,0.491402,6.004288,3.810589,5.396921,6.152918,6.178998,6.080658,1.741597,
