-0.2702, -0.0544, 0.0477, 0.4428, -0.2072
-0.2712, -0.0554, 0.0467, 0.4418, -0.2062
-0.2722, -0.0564, 0.0457, 0.4408, -0.2052
-0.2732, -0.0574, 0.0447, 0.4398, -0.2043
-0.2742, -0.0584, 0.0437, 0.4388, -0.2033
-0.2752, -0.0594, 0.0428, 0.4378, -0.2024
-0.2762, -0.0603, 0.0418, 0.4369, -0.2015
-0.2772, -0.0613, 0.0408, 0.4359, -0.2006
-0.2781, -0.0623, 0.0398, 0.4349, -0.1997
-0.2791, -0.0632, 0.0389, 0.4340, -0.1988
-0.2801, -0.0642, 0.0379, 0.4330, -0.1980
-0.2811, -0.0651, 0.0370, 0.4321, -0.1973
-0.2820, -0.0660, 0.0360, 0.4311, -0.1966
-0.2829, -0.0669, 0.0351, 0.4302, -0.1959
-0.2839, -0.0678, 0.0342, 0.4294, -0.1952
-0.2848, -0.0686, 0.0332, 0.4285, -0.1945
-0.2857, -0.0695, 0.0323, 0.4277, -0.1938
-0.2866, -0.0703, 0.0314, 0.4269, -0.1932
-0.2874, -0.0711, 0.0306, 0.4262, -0.1926
-0.2883, -0.0719, 0.0297, 0.4255, -0.1920
-0.2891, -0.0727, 0.0289, 0.4248, -0.1915
-0.2898, -0.0734, 0.0281, 0.4242, -0.1909
-0.2905, -0.0740, 0.0274, 0.4236, -0.1904
-0.2912, -0.0747, 0.0267, 0.4231, -0.1898
-0.2919, -0.0753, 0.0259, 0.4226, -0.1893
-0.2925, -0.0759, 0.0253, 0.4221, -0.1887
-0.2930, -0.0764, 0.0247, 0.4217, -0.1882
-0.2935, -0.0769, 0.0241, 0.4214, -0.1876
-0.2939, -0.0774, 0.0235, 0.4210, -0.1870
-0.2944, -0.0778, 0.0230, 0.4207, -0.1864
-0.2948, -0.0782, 0.0225, 0.4205, -0.1857
-0.2951, -0.0786, 0.0220, 0.4203, -0.1850
-0.2954, -0.0789, 0.0216, 0.4202, -0.1843
-0.2956, -0.0792, 0.0212, 0.4201, -0.1837
-0.2958, -0.0795, 0.0208, 0.4200, -0.1829
-0.2959, -0.0797, 0.0205, 0.4200, -0.1821
-0.2960, -0.0799, 0.0201, 0.4199, -0.1813
-0.2961, -0.0802, 0.0198, 0.4200, -0.1804
-0.2961, -0.0804, 0.0194, 0.4200, -0.1795
-0.2961, -0.0805, 0.0191, 0.4201, -0.1786
-0.2960, -0.0807, 0.0188, 0.4202, -0.1776
-0.2959, -0.0808, 0.0185, 0.4204, -0.1766
-0.2957, -0.0809, 0.0183, 0.4205, -0.1757
-0.2955, -0.0810, 0.0181, 0.4207, -0.1747
-0.2952, -0.0810, 0.0179, 0.4209, -0.1737
-0.2948, -0.0810, 0.0178, 0.4212, -0.1728
-0.2944, -0.0809, 0.0176, 0.4215, -0.1717
-0.2940, -0.0809, 0.0175, 0.4217, -0.1706
-0.2935, -0.0809, 0.0174, 0.4220, -0.1695
-0.2930, -0.0808, 0.0172, 0.4223, -0.1684
-0.2925, -0.0809, 0.0170, 0.4226, -0.1671
-0.2920, -0.0808, 0.0169, 0.4230, -0.1659
-0.2914, -0.0808, 0.0167, 0.4233, -0.1646
-0.2908, -0.0809, 0.0165, 0.4237, -0.1632
-0.2903, -0.0809, 0.0162, 0.4240, -0.1618
-0.2896, -0.0810, 0.0159, 0.4243, -0.1604
-0.2890, -0.0810, 0.0156, 0.4247, -0.1590
-0.2882, -0.0810, 0.0154, 0.4250, -0.1576
-0.2873, -0.0809, 0.0153, 0.4254, -0.1563
-0.2864, -0.0807, 0.0153, 0.4259, -0.1550
-0.2854, -0.0804, 0.0155, 0.4263, -0.1539
-0.2842, -0.0801, 0.0158, 0.4268, -0.1529
