-0.0008,0.0128,0.0004,0.0002,-0.0002,-0.0005,-0.0000,0.0058,0.0001,0.0003,0.0000,0.0003,0.0005,0.0003,0.0002,-0.0000,-0.0008,0.0012,-0.0000,-0.0000,-0.0001,0.0001,-0.0008,-0.0010,-0.0028,0.0009,0.0002,0.0005,0.0002,0.0001,-0.0000,0.0001,-0.0011,-0.0029,-0.0004,0.0001,-0.0000,-0.0012,-0.0002,0.0010,-0.0000,0.0121,0.0282,0.0148,-0.0008,-0.0110,-0.0602,0.0088,-0.0172,0.0046,-0.0007,-0.0594,-0.0001,0.0027,-0.0489,-0.1121,
-0.0010,0.0038,-0.0004,0.0000,-0.0000,0.0000,0.0000,0.0018,-0.0004,-0.0001,-0.0001,0.0000,0.0001,-0.0006,0.0003,-0.0001,0.0006,0.0003,-0.0000,0.0000,-0.0000,0.0000,0.0002,-0.0007,-0.0010,-0.0003,-0.0000,0.0007,0.0000,0.0000,-0.0000,0.0001,-0.0001,-0.0015,-0.0008,0.0000,0.0000,0.0009,0.0007,0.0014,0.0000,-0.0044,-0.0186,0.0187,0.0018,-0.0107,-0.0315,-0.0191,0.0024,-0.0116,-0.0024,-0.0291,-0.0124,0.0113,-0.0527,-0.0390,
-0.0003,-0.0049,-0.0001,0.0000,0.0000,0.0000,-0.0000,-0.0011,-0.0014,0.0002,0.0000,0.0000,0.0000,-0.0006,-0.0002,0.0001,-0.0010,0.0002,-0.0000,0.0000,0.0001,0.0000,0.0002,-0.0001,-0.0002,0.0002,-0.0000,-0.0010,-0.0000,0.0000,0.0000,0.0000,0.0004,0.0007,0.0006,-0.0000,-0.0000,0.0023,0.0009,-0.0000,0.0000,0.0058,0.0110,-0.0044,0.0007,-0.0152,0.0078,-0.0082,-0.0074,-0.0049,0.0105,0.0068,0.0351,-0.0133,0.0017,-0.0381,
-0.0003,0.0047,0.0018,0.0000,-0.0000,-0.0000,-0.0000,0.0011,0.0006,0.0001,-0.0000,0.0000,0.0000,0.0013,0.0000,-0.0000,0.0003,0.0002,0.0000,0.0000,-0.0002,0.0001,0.0002,-0.0005,-0.0005,0.0003,0.0002,-0.0009,-0.0000,-0.0000,0.0000,0.0000,-0.0004,-0.0004,0.0009,-0.0000,0.0001,0.0012,-0.0001,0.0002,-0.0000,0.0028,0.0023,0.0124,0.0019,-0.0114,0.0265,-0.0103,-0.0043,-0.0090,0.0087,0.0206,0.0035,-0.0002,0.0583,-0.0209,
0.0023,0.0044,0.0053,0.0000,0.0000,-0.0000,-0.0000,0.0013,0.0004,0.0000,-0.0001,-0.0000,0.0000,0.0004,0.0002,0.0000,-0.0001,-0.0001,0.0000,0.0000,-0.0004,0.0001,0.0001,0.0002,-0.0006,0.0009,0.0001,-0.0009,-0.0001,-0.0001,-0.0000,0.0002,0.0005,0.0003,0.0017,0.0001,0.0000,-0.0017,0.0016,0.0004,0.0000,0.0071,0.0098,-0.0121,-0.0004,-0.0203,0.0366,0.0081,-0.0167,-0.0070,0.0313,0.0277,0.0247,-0.0273,0.0407,-0.0414,
-0.0047,-0.0029,-0.0012,0.0000,0.0000,-0.0000,-0.0000,-0.0016,0.0007,-0.0005,-0.0003,-0.0000,0.0000,0.0027,-0.0001,0.0000,0.0014,-0.0000,0.0000,0.0000,-0.0000,-0.0002,-0.0007,0.0009,-0.0010,0.0003,0.0009,-0.0020,-0.0002,-0.0001,-0.0000,0.0003,0.0003,-0.0007,0.0021,-0.0001,0.0003,0.0012,-0.0010,0.0001,-0.0000,-0.0125,-0.0343,0.0367,0.0043,0.0115,0.0156,-0.0226,0.0131,-0.0468,-0.0317,0.0129,-0.0216,-0.0077,0.0273,0.0395,
-0.0063,-0.0017,-0.0077,-0.0001,-0.0000,-0.0001,-0.0001,-0.0019,-0.0031,-0.0002,0.0004,0.0001,0.0000,0.0006,0.0004,0.0001,0.0015,-0.0014,-0.0000,-0.0000,-0.0007,0.0000,-0.0000,-0.0006,0.0004,0.0003,-0.0002,-0.0009,-0.0002,-0.0002,-0.0000,-0.0003,-0.0012,0.0003,0.0012,-0.0002,0.0002,0.0045,-0.0021,0.0002,-0.0000,0.0031,-0.0035,0.0087,0.0017,0.0098,0.0343,-0.0070,0.0017,-0.0268,-0.0115,0.0269,0.0128,-0.0092,0.0089,0.0251,
-0.0002,0.0043,0.0010,0.0000,0.0000,-0.0000,0.0000,0.0001,0.0005,-0.0000,0.0001,0.0000,-0.0000,0.0021,0.0000,-0.0000,-0.0007,0.0002,-0.0000,-0.0000,-0.0005,0.0000,-0.0003,0.0002,-0.0002,0.0005,0.0002,-0.0012,0.0001,0.0000,0.0000,0.0001,0.0002,0.0000,0.0008,-0.0001,0.0002,0.0019,-0.0015,0.0001,-0.0000,-0.0237,-0.0399,0.0052,0.0085,0.0128,0.0085,-0.0127,0.0115,-0.0470,0.0019,0.0110,-0.0056,0.0063,0.0109,0.0402,
0.0009,0.0031,0.0031,-0.0000,-0.0000,-0.0000,0.0000,0.0018,0.0025,-0.0002,0.0000,-0.0000,0.0000,-0.0023,-0.0000,-0.0000,-0.0005,-0.0007,-0.0000,-0.0000,-0.0012,0.0002,-0.0011,0.0007,-0.0008,-0.0004,0.0003,-0.0023,-0.0003,-0.0001,0.0000,-0.0003,-0.0009,-0.0005,0.0018,-0.0002,0.0001,-0.0008,-0.0005,-0.0005,-0.0000,-0.0117,-0.0196,0.0146,0.0062,-0.0010,-0.0112,-0.0119,0.0094,-0.0250,-0.0015,-0.0106,-0.0053,0.0330,0.0423,0.0164,
0.0138,0.0253,0.0147,-0.0000,0.0000,-0.0000,-0.0000,0.0039,0.0097,-0.0009,0.0002,-0.0001,0.0000,0.0073,0.0010,-0.0001,-0.0017,-0.0010,0.0000,-0.0000,-0.0009,0.0001,-0.0005,0.0019,0.0015,-0.0008,0.0006,-0.0010,-0.0002,-0.0001,0.0001,-0.0002,-0.0031,0.0034,0.0007,-0.0002,0.0001,0.0014,0.0010,-0.0013,0.0000,0.0118,0.0078,0.0046,-0.0013,-0.0021,-0.0101,0.0002,-0.0033,-0.0051,0.0002,-0.0057,0.0059,0.0053,0.0317,0.0148,
