0.056667,
-0.766295,
0.441585,
0.029964,
0.086207,
-0.772170,
0.435203,
0.015478,
0.112022,
-0.768544,
0.450076,
0.007894,
0.137396,
-0.760358,
0.464922,
0.003938,
0.155266,
-0.751037,
0.473256,
0.000176,
0.167168,
-0.747566,
0.470604,
-0.009541,
0.177319,
-0.748920,
0.463106,
-0.022165,
0.187409,
-0.748818,
0.460985,
-0.032014,
0.193156,
-0.743914,
0.465838,
-0.030720,
0.195875,
-0.739063,
0.471345,
-0.030521,
0.204023,
-0.730433,
0.480890,
-0.031040,
0.210154,
-0.722303,
0.487115,
-0.030385,
0.216950,
-0.713599,
0.491617,
-0.031477,
0.224789,
-0.699169,
0.497284,
-0.024387,
0.228996,
-0.688497,
0.498992,
-0.019659,
0.237778,
-0.677715,
0.506996,
-0.016848,
0.246991,
-0.664270,
0.517687,
-0.016189,
0.247332,
-0.652818,
0.521964,
-0.022770,
0.246175,
-0.644170,
0.525206,
-0.032432,
0.242669,
-0.637761,
0.525490,
-0.042618,
0.245860,
-0.628877,
0.532602,
-0.050653,
0.255087,
-0.617591,
0.544599,
-0.054411,
0.253711,
-0.620826,
0.544873,
-0.066417,
0.256252,
-0.622573,
0.551623,
-0.079183,
0.256035,
-0.629669,
0.556308,
-0.093330,
0.248972,
-0.643924,
0.550574,
-0.110868,
0.249706,
-0.658124,
0.550457,
-0.126513,
0.250465,
-0.673744,
0.550945,
-0.143545,
0.259303,
-0.676055,
0.561079,
-0.148082,
0.270613,
-0.674716,
0.574657,
-0.149351,
0.274436,
-0.677759,
0.583467,
-0.154771,
0.273910,
-0.678283,
0.596040,
-0.152896,
0.265762,
-0.680719,
0.608893,
-0.149610,
0.254952,
-0.678511,
0.623364,
-0.135209,
0.236101,
-0.685315,
0.626816,
-0.127992,
0.219263,
-0.676827,
0.642629,
-0.108746,
0.200153,
-0.671513,
0.655507,
-0.091848,
0.177540,
-0.669908,
0.664599,
-0.075719,
0.149664,
-0.674639,
0.666494,
-0.064043,
0.122448,
-0.682899,
0.664850,
-0.055619,
0.098305,
-0.689826,
0.663381,
-0.048597,
0.073884,
-0.699342,
0.659122,
-0.043796,
0.051411,
-0.705365,
0.657066,
-0.037833,
0.032322,
-0.712367,
0.655559,
-0.032213,
0.017449,
-0.715644,
0.655969,
-0.026275,
0.006966,
-0.717337,
0.657022,
-0.020547,
0.001944,
-0.717752,
0.661019,
-0.013822,
-0.000937,
-0.714582,
0.665731,
-0.006897,
0.001103,
-0.708755,
0.676861,
0.000187,
0.000899,
-0.702299,
0.684039,
0.006171,
0.003213,
-0.692608,
0.689991,
0.012770,
0.006922,
-0.679961,
0.700301,
0.022927,
0.011928,
-0.665350,
0.709825,
0.033722,
0.012981,
-0.656448,
0.714580,
0.041854,
0.012691,
-0.644918,
0.718180,
0.051772,
0.007496,
-0.637325,
0.723417,
0.060195,
-0.003124,
-0.634076,
0.721668,
0.065676,
-0.010169,
-0.627790,
0.717991,
0.072886,
-0.018410,
-0.626654,
0.710072,
0.075500,
-0.027330,
-0.631226,
0.698009,
0.074558,
-0.042585,
-0.642565,
0.680521,
0.070005,
-0.054779,
-0.651475,
0.666632,
0.067182,
-0.064167,
-0.661306,
0.653094,
0.065054,
-0.058246,
-0.661025,
0.651414,
0.067599,
-0.052584,
-0.663222,
0.648650,
0.069765,
-0.038350,
-0.660201,
0.657875,
0.077604,
-0.023121,
-0.658408,
0.667265,
0.083947,
-0.013417,
-0.659326,
0.672188,
0.088261,
-0.003105,
-0.663452,
0.674354,
0.090120,
0.007913,
-0.667734,
0.674787,
0.090338,
0.013430,
-0.674918,
0.671078,
0.088275,
0.017594,
-0.682723,
0.669040,
0.085295,
0.024300,
-0.686764,
0.669058,
0.084656,
0.030469,
-0.694398,
0.665443,
0.081096,
0.036062,
-0.703922,
0.661264,
0.075893,
0.045408,
-0.712146,
0.659113,
0.070437,
0.053349,
-0.721256,
0.655830,
0.064338,
0.056168,
-0.728970,
0.652555,
0.058074,
0.046537,
-0.743185,
0.641009,
0.047626,
0.036798,
-0.757475,
0.629495,
0.038638,
0.034280,
-0.766079,
0.622610,
0.032749,
0.036419,
-0.768823,
0.624604,
0.035089,
0.042991,
-0.767474,
0.631015,
0.039625,
0.050281,
-0.766745,
0.637200,
0.042622,
0.063466,
-0.762075,
0.647900,
0.045778,
0.075411,
-0.756723,
0.657247,
0.047779,
0.084333,
-0.754298,
0.662514,
0.047948,
0.092675,
-0.754388,
0.667358,
0.047131,
0.102314,
-0.753519,
0.671615,
0.046645,
0.112286,
-0.751176,
0.676377,
0.047505,
0.117291,
-0.751617,
0.678753,
0.046420,
0.121902,
-0.750023,
0.679455,
0.046223,
0.121814,
-0.751415,
0.675580,
0.043248,
0.119570,
-0.754772,
0.668508,
0.039289,
0.117296,
-0.757145,
0.662778,
0.035376,
0.119504,
-0.753140,
0.660894,
0.033661,
0.118825,
-0.751801,
0.658029,
0.030313,
0.123940,
-0.744462,
0.661448,
0.029776,
0.130717,
-0.734201,
0.667305,
0.030460,
0.131785,
-0.733050,
0.665404,
0.025257,
0.131463,
-0.734214,
0.662109,
0.018282,
0.136042,
-0.730460,
0.662784,
0.015737,
0.138503,
-0.730471,
0.663611,
0.012818,
0.140015,
-0.738633,
0.659566,
0.007590,
0.143781,
-0.745715,
0.657316,
0.004626,
0.147781,
-0.751502,
0.655886,
0.002562,
0.157331,
-0.753794,
0.658061,
0.004222,
0.160044,
-0.759655,
0.656013,
0.001187,
0.162458,
-0.763682,
0.655952,
-0.002630,
0.168340,
-0.763851,
0.658557,
-0.004053,
0.173423,
-0.764155,
0.662008,
-0.006367,
0.180867,
-0.763044,
0.667116,
-0.006910,
0.189000,
-0.758825,
0.672640,
-0.006553,
0.196528,
-0.753177,
0.679092,
-0.005759,
0.200471,
-0.749885,
0.681460,
-0.005552,
0.201016,
-0.751029,
0.680110,
-0.006538,
0.207068,
-0.747322,
0.682145,
-0.003232,
0.210754,
-0.742630,
0.682733,
0.000010,
0.213990,
-0.735278,
0.681002,
0.004550,
0.216660,
-0.728583,
0.680226,
0.007991,
0.216963,
-0.725616,
0.677340,
0.008440,
0.212665,
-0.726176,
0.673718,
0.005515,
0.210746,
-0.725008,
0.672090,
0.004555,
0.204960,
-0.724781,
0.666581,
0.003617,
0.192685,
-0.730537,
0.657724,
-0.001226,
0.180661,
-0.731611,
0.649678,
-0.001467,
0.165796,
-0.737047,
0.639304,
-0.006598,
0.153239,
-0.736332,
0.632913,
-0.008087,
0.146048,
-0.729724,
0.634413,
-0.006137,
0.141508,
-0.721556,
0.637962,
-0.005370,
0.140891,
-0.711956,
0.644560,
-0.002799,
0.140771,
-0.702069,
0.652252,
0.000843,
0.133860,
-0.693529,
0.656698,
0.004167,
0.133128,
-0.681041,
0.667886,
0.009673,
0.128346,
-0.671406,
0.677537,
0.014397,
0.119218,
-0.667188,
0.682296,
0.013983,
0.113622,
-0.660879,
0.684654,
0.017167,
