-0.4064, -0.3510, -0.0885, -0.4219, -0.3227
-0.4054, -0.3500, -0.0895, -0.4209, -0.3237
-0.4044, -0.3490, -0.0905, -0.4199, -0.3247
-0.4034, -0.3480, -0.0915, -0.4189, -0.3257
-0.4024, -0.3470, -0.0925, -0.4179, -0.3267
-0.4014, -0.3460, -0.0935, -0.4169, -0.3277
-0.4004, -0.3450, -0.0944, -0.4160, -0.3287
-0.3995, -0.3441, -0.0954, -0.4150, -0.3297
-0.3985, -0.3431, -0.0964, -0.4140, -0.3307
-0.3975, -0.3421, -0.0973, -0.4131, -0.3317
-0.3965, -0.3411, -0.0983, -0.4122, -0.3328
-0.3956, -0.3402, -0.0993, -0.4113, -0.3338
-0.3946, -0.3392, -0.1002, -0.4104, -0.3349
-0.3937, -0.3383, -0.1012, -0.4095, -0.3359
-0.3927, -0.3374, -0.1021, -0.4087, -0.3370
-0.3918, -0.3365, -0.1030, -0.4079, -0.3381
-0.3909, -0.3356, -0.1039, -0.4071, -0.3391
-0.3900, -0.3347, -0.1048, -0.4064, -0.3402
-0.3891, -0.3338, -0.1057, -0.4057, -0.3413
-0.3883, -0.3330, -0.1066, -0.4050, -0.3424
-0.3874, -0.3322, -0.1075, -0.4044, -0.3435
-0.3866, -0.3314, -0.1084, -0.4038, -0.3446
-0.3857, -0.3306, -0.1093, -0.4032, -0.3457
-0.3849, -0.3298, -0.1101, -0.4027, -0.3469
-0.3841, -0.3291, -0.1110, -0.4022, -0.3480
-0.3834, -0.3284, -0.1118, -0.4018, -0.3491
-0.3826, -0.3276, -0.1127, -0.4015, -0.3502
-0.3819, -0.3270, -0.1135, -0.4011, -0.3514
-0.3812, -0.3263, -0.1144, -0.4009, -0.3525
-0.3805, -0.3256, -0.1152, -0.4006, -0.3536
-0.3798, -0.3250, -0.1160, -0.4005, -0.3548
-0.3791, -0.3244, -0.1169, -0.4003, -0.3559
-0.3785, -0.3238, -0.1177, -0.4003, -0.3571
-0.3779, -0.3233, -0.1185, -0.4003, -0.3582
-0.3773, -0.3227, -0.1194, -0.4004, -0.3594
-0.3767, -0.3222, -0.1202, -0.4005, -0.3605
-0.3762, -0.3217, -0.1211, -0.4006, -0.3617
-0.3756, -0.3212, -0.1219, -0.4008, -0.3628
-0.3751, -0.3208, -0.1227, -0.4011, -0.3639
-0.3747, -0.3204, -0.1235, -0.4014, -0.3650
-0.3742, -0.3200, -0.1243, -0.4018, -0.3662
-0.3738, -0.3196, -0.1251, -0.4022, -0.3673
-0.3734, -0.3193, -0.1259, -0.4026, -0.3684
-0.3730, -0.3190, -0.1267, -0.4032, -0.3695
-0.3727, -0.3187, -0.1275, -0.4037, -0.3705
-0.3724, -0.3184, -0.1283, -0.4043, -0.3716
-0.3721, -0.3182, -0.1291, -0.4049, -0.3726
-0.3718, -0.3179, -0.1298, -0.4056, -0.3737
-0.3716, -0.3177, -0.1306, -0.4064, -0.3747
-0.3714, -0.3175, -0.1314, -0.4071, -0.3757
-0.3712, -0.3174, -0.1322, -0.4079, -0.3767
-0.3710, -0.3172, -0.1330, -0.4087, -0.3778
-0.3709, -0.3170, -0.1338, -0.4096, -0.3788
-0.3708, -0.3169, -0.1346, -0.4105, -0.3798
-0.3707, -0.3167, -0.1354, -0.4114, -0.3808
-0.3706, -0.3166, -0.1362, -0.4123, -0.3818
-0.3706, -0.3166, -0.1370, -0.4133, -0.3828
-0.3706, -0.3165, -0.1378, -0.4143, -0.3837
-0.3706, -0.3165, -0.1386, -0.4153, -0.3847
-0.3706, -0.3164, -0.1394, -0.4163, -0.3856
-0.3707, -0.3164, -0.1402, -0.4173, -0.3866
-0.3708, -0.3164, -0.1410, -0.4184, -0.3875
-0.3709, -0.3164, -0.1419, -0.4194, -0.3884
-0.3710, -0.3164, -0.1427, -0.4205, -0.3894
-0.3712, -0.3164, -0.1436, -0.4216, -0.3903
-0.3714, -0.3164, -0.1444, -0.4227, -0.3912
-0.3716, -0.3164, -0.1453, -0.4238, -0.3921
-0.3719, -0.3164, -0.1462, -0.4249, -0.3929
-0.3722, -0.3164, -0.1471, -0.4260, -0.3938
-0.3724, -0.3163, -0.1482, -0.4269, -0.3948
-0.3727, -0.3162, -0.1492, -0.4279, -0.3958
-0.3730, -0.3161, -0.1502, -0.4289, -0.3968
-0.3732, -0.3159, -0.1513, -0.4299, -0.3978
-0.3736, -0.3159, -0.1524, -0.4309, -0.3988
-0.3739, -0.3159, -0.1534, -0.4320, -0.3998
-0.3743, -0.3158, -0.1545, -0.4330, -0.4009
-0.3746, -0.3158, -0.1557, -0.4341, -0.4019
-0.3751, -0.3158, -0.1568, -0.4352, -0.4030
-0.3755, -0.3157, -0.1580, -0.4363, -0.4041
-0.3758, -0.3156, -0.1592, -0.4372, -0.4053
-0.3762, -0.3155, -0.1605, -0.4382, -0.4065
-0.3766, -0.3154, -0.1617, -0.4392, -0.4077
-0.3771, -0.3152, -0.1630, -0.4401, -0.4088
-0.3776, -0.3151, -0.1642, -0.4411, -0.4099
-0.3782, -0.3151, -0.1654, -0.4422, -0.4110
-0.3787, -0.3150, -0.1666, -0.4432, -0.4120
-0.3793, -0.3150, -0.1679, -0.4441, -0.4131
-0.3799, -0.3150, -0.1691, -0.4452, -0.4141
-0.3806, -0.3150, -0.1703, -0.4462, -0.4151
-0.3813, -0.3151, -0.1716, -0.4473, -0.4159
-0.3821, -0.3152, -0.1728, -0.4484, -0.4169
-0.3828, -0.3152, -0.1741, -0.4494, -0.4178
-0.3835, -0.3151, -0.1753, -0.4504, -0.4189
-0.3841, -0.3150, -0.1767, -0.4512, -0.4200
-0.3846, -0.3147, -0.1780, -0.4519, -0.4212
-0.3849, -0.3143, -0.1794, -0.4524, -0.4226
-0.3852, -0.3136, -0.1809, -0.4527, -0.4241
